Insight Version,1.0.5.2,,,,,
Generation Time,11/24/2022 18:57,,,,,
Date From,11/24/2022 9:14,,,,,
Date To,11/24/2022 18:56,,,,,
,,,,,,
GMP251,U3730359,1.3.4,,,,
,,,,,,
GMP251,U3930116,1.3.4,,,,
,,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,,
11/24/2022 13:36,15.202664,12.797685,,,,
11/24/2022 13:36,15.210928,12.804454,,,,
11/24/2022 13:36,15.211808,12.80727,,,,
11/24/2022 13:36,15.2054,12.810428,,,,
11/24/2022 13:36,15.19892,12.809929,,,,
11/24/2022 13:36,15.192256,12.807895,,,,
11/24/2022 13:36,15.185547,12.806078,,,,
11/24/2022 13:37,15.171178,12.791527,,,,
11/24/2022 13:37,15.171506,12.781612,,,,
11/24/2022 13:37,15.172056,12.779121,,,,
11/24/2022 13:37,15.16474,12.779587,,,,
11/24/2022 13:37,15.160178,12.779394,,,,
11/24/2022 13:37,15.16101,12.779495,,,,
11/24/2022 13:37,15.161844,12.781438,,,,
11/24/2022 13:37,15.16189,12.78046,,,,
11/24/2022 13:37,15.162144,12.770733,,,,
11/24/2022 13:37,15.16165,12.768631,,,,
11/24/2022 13:37,15.161706,12.769109,,,,
11/24/2022 13:37,15.163308,12.770899,,,,
11/24/2022 13:38,15.165739,12.771655,,,,
11/24/2022 13:38,15.138528,12.772695,,,,
11/24/2022 13:38,15.133784,12.77161,,,,
11/24/2022 13:38,15.134266,12.771223,,,,
11/24/2022 13:38,15.13286,12.771284,,,,
11/24/2022 13:38,15.13164,12.771365,,,,
11/24/2022 13:38,15.127216,12.771309,,,,
11/24/2022 13:38,15.118725,12.771682,,,,
11/24/2022 13:38,15.113884,12.77245,,,,
11/24/2022 13:38,15.113447,12.765834,,,,
11/24/2022 13:38,15.113122,12.753025,,,,
11/24/2022 13:38,15.111966,12.749027,,,,
11/24/2022 13:39,15.105111,12.748959,,,,
11/24/2022 13:39,15.096825,12.750148,,,,
11/24/2022 13:39,15.086912,12.753247,,,,
11/24/2022 13:39,15.07894,12.753231,,,,
11/24/2022 13:39,15.079531,12.753403,,,,
11/24/2022 13:39,15.079684,12.75373,,,,
11/24/2022 13:39,15.096158,12.75407,,,,
11/24/2022 13:39,15.11713,12.753994,,,,
11/24/2022 13:39,15.12904,12.743678,,,,
11/24/2022 13:39,15.142272,12.737456,,,,
11/24/2022 13:39,15.146728,12.724388,,,,
11/24/2022 13:39,15.152722,12.723755,,,,
11/24/2022 13:40,15.157778,12.719352,,,,
11/24/2022 13:40,15.16754,12.704227,,,,
11/24/2022 13:40,15.168323,12.700807,,,,
11/24/2022 13:40,15.168384,12.696549,,,,
11/24/2022 13:40,15.1678,12.688306,,,,
11/24/2022 13:40,15.166172,12.687503,,,,
11/24/2022 13:40,15.16561,12.688361,,,,
11/24/2022 13:40,15.167884,12.69227,,,,
11/24/2022 13:40,15.17109,12.701197,,,,
11/24/2022 13:40,15.185106,12.707401,,,,
11/24/2022 13:40,15.190406,12.70928,,,,
11/24/2022 13:40,15.179581,12.719319,,,,
11/24/2022 13:41,15.168334,12.723546,,,,
11/24/2022 13:41,15.164081,12.723289,,,,
11/24/2022 13:41,15.163775,12.723395,,,,
11/24/2022 13:41,15.162681,12.727059,,,,
11/24/2022 13:41,15.145766,12.73623,,,,
11/24/2022 13:41,15.136638,12.744837,,,,
11/24/2022 13:41,15.122153,12.746265,,,,
11/24/2022 13:41,15.119075,12.745945,,,,
11/24/2022 13:41,15.119828,12.739589,,,,
11/24/2022 13:41,15.12042,12.739355,,,,
11/24/2022 13:41,15.121462,12.739566,,,,
11/24/2022 13:41,15.121584,12.739688,,,,
11/24/2022 13:42,15.121519,12.751542,,,,
11/24/2022 13:42,15.124844,12.756673,,,,
11/24/2022 13:42,15.126778,12.758108,,,,
11/24/2022 13:42,15.11409,12.759948,,,,
11/24/2022 13:42,15.114183,12.759842,,,,
11/24/2022 13:42,15.114328,12.75959,,,,
11/24/2022 13:42,15.114381,12.764097,,,,
11/24/2022 13:42,15.114431,12.763279,,,,
11/24/2022 13:42,15.114308,12.759685,,,,
11/24/2022 13:42,15.113484,12.755657,,,,
11/24/2022 13:42,15.11468,12.756506,,,,
11/24/2022 13:42,15.123522,12.757045,,,,
11/24/2022 13:43,15.128022,12.758838,,,,
11/24/2022 13:43,15.136294,12.761588,,,,
11/24/2022 13:43,15.143361,12.764992,,,,
11/24/2022 13:43,15.15675,12.763952,,,,
11/24/2022 13:43,15.16546,12.759635,,,,
11/24/2022 13:43,15.191822,12.758272,,,,
11/24/2022 13:43,15.192581,12.761673,,,,
11/24/2022 13:43,15.17866,12.774679,,,,
11/24/2022 13:43,15.175811,12.776058,,,,
11/24/2022 13:43,15.170848,12.776038,,,,
11/24/2022 13:43,15.158212,12.776191,,,,
11/24/2022 13:43,15.159031,12.777223,,,,
11/24/2022 13:44,15.169044,12.776533,,,,
11/24/2022 13:44,15.172011,12.775558,,,,
11/24/2022 13:44,15.172622,12.775557,,,,
11/24/2022 13:44,15.174186,12.776094,,,,
11/24/2022 13:44,15.173248,12.777683,,,,
11/24/2022 13:44,15.15871,12.776795,,,,
11/24/2022 13:44,15.14264,12.773447,,,,
11/24/2022 13:44,15.137366,12.760325,,,,
11/24/2022 13:44,15.13209,12.745153,,,,
11/24/2022 13:44,15.132317,12.727227,,,,
11/24/2022 13:44,15.13405,12.730538,,,,
11/24/2022 13:44,15.135445,12.741998,,,,
11/24/2022 13:45,15.136578,12.75143,,,,
11/24/2022 13:45,15.137525,12.764645,,,,
11/24/2022 13:45,15.130822,12.765087,,,,
11/24/2022 13:45,15.115478,12.765948,,,,
11/24/2022 13:45,15.113856,12.768644,,,,
11/24/2022 13:45,15.112284,12.778311,,,,
11/24/2022 13:45,15.113522,12.779427,,,,
11/24/2022 13:45,15.113727,12.779067,,,,
11/24/2022 13:45,15.1098,12.776368,,,,
11/24/2022 13:45,15.11112,12.772211,,,,
11/24/2022 13:45,15.112931,12.770797,,,,
11/24/2022 13:45,15.098877,12.763389,,,,
11/24/2022 13:46,15.096016,12.758645,,,,
11/24/2022 13:46,15.09592,12.734384,,,,
11/24/2022 13:46,15.093995,12.712727,,,,
11/24/2022 13:46,15.080347,12.708777,,,,
11/24/2022 13:46,15.07914,12.707817,,,,
11/24/2022 13:46,15.111972,12.707037,,,,
11/24/2022 13:46,15.111277,12.706537,,,,
11/24/2022 13:46,15.108997,12.701461,,,,
11/24/2022 13:46,15.104127,12.690705,,,,
11/24/2022 13:46,15.10318,12.694555,,,,
11/24/2022 13:46,15.107722,12.711237,,,,
11/24/2022 13:46,15.115856,12.711229,,,,
11/24/2022 13:47,15.119211,12.701159,,,,
11/24/2022 13:47,15.119386,12.704409,,,,
11/24/2022 13:47,15.11904,12.708418,,,,
11/24/2022 13:47,15.11945,12.708314,,,,
11/24/2022 13:47,15.120069,12.71793,,,,
11/24/2022 13:47,15.120419,12.724487,,,,
11/24/2022 13:47,15.123097,12.728784,,,,
11/24/2022 13:47,15.149425,12.731252,,,,
11/24/2022 13:47,15.160356,12.729395,,,,
11/24/2022 13:47,15.144294,12.728737,,,,
11/24/2022 13:47,15.112698,12.735742,,,,
11/24/2022 13:47,15.106227,12.737295,,,,
11/24/2022 13:48,15.107173,12.735267,,,,
11/24/2022 13:48,15.102114,12.707861,,,,
11/24/2022 13:48,15.09926,12.700799,,,,
11/24/2022 13:48,15.098112,12.699845,,,,
11/24/2022 13:48,15.096473,12.69972,,,,
11/24/2022 13:48,15.094678,12.706248,,,,
11/24/2022 13:48,15.094647,12.720925,,,,
11/24/2022 13:48,15.094872,12.721172,,,,
11/24/2022 13:48,15.098458,12.721455,,,,
11/24/2022 13:48,15.099403,12.721751,,,,
11/24/2022 13:48,15.11579,12.722058,,,,
11/24/2022 13:48,15.13499,12.721985,,,,
11/24/2022 13:49,15.147238,12.716238,,,,
11/24/2022 13:49,15.147148,12.713816,,,,
11/24/2022 13:49,15.150816,12.71559,,,,
11/24/2022 13:49,15.151331,12.716138,,,,
11/24/2022 13:49,15.151262,12.7134,,,,
11/24/2022 13:49,15.151172,12.71403,,,,
11/24/2022 13:49,15.156534,12.709523,,,,
11/24/2022 13:49,15.158131,12.70756,,,,
11/24/2022 13:49,15.1642,12.707005,,,,
11/24/2022 13:49,15.182627,12.696706,,,,
11/24/2022 13:49,15.168722,12.690648,,,,
11/24/2022 13:49,15.151584,12.695251,,,,
11/24/2022 13:50,15.151411,12.695668,,,,
11/24/2022 13:50,15.151138,12.682914,,,,
11/24/2022 13:50,15.151319,12.675436,,,,
11/24/2022 13:50,15.155822,12.672055,,,,
11/24/2022 13:50,15.155912,12.670081,,,,
11/24/2022 13:50,15.156356,12.672942,,,,
11/24/2022 13:50,15.162625,12.682243,,,,
11/24/2022 13:50,15.170097,12.687147,,,,
11/24/2022 13:50,15.168986,12.69597,,,,
11/24/2022 13:50,15.167638,12.716837,,,,
11/24/2022 13:50,15.168662,12.726257,,,,
11/24/2022 13:50,15.166631,12.729177,,,,
11/24/2022 13:51,15.151425,12.732095,,,,
11/24/2022 13:51,15.15399,12.735092,,,,
11/24/2022 13:51,15.164806,12.750318,,,,
11/24/2022 13:51,15.16943,12.754048,,,,
11/24/2022 13:51,15.162936,12.758162,,,,
11/24/2022 13:51,15.1571,12.758582,,,,
11/24/2022 13:51,15.15905,12.752475,,,,
11/24/2022 13:51,15.165006,12.752222,,,,
11/24/2022 13:51,15.169762,12.754502,,,,
11/24/2022 13:51,15.169566,12.751548,,,,
11/24/2022 13:51,15.17263,12.751548,,,,
11/24/2022 13:51,15.178139,12.748366,,,,
11/24/2022 13:52,15.18205,12.744827,,,,
11/24/2022 13:52,15.182962,12.744827,,,,
11/24/2022 13:52,15.190555,12.746054,,,,
11/24/2022 13:52,15.197761,12.746054,,,,
11/24/2022 13:52,15.202102,12.746043,,,,
11/24/2022 13:52,15.202884,12.745988,,,,
11/24/2022 13:52,15.201853,12.746559,,,,
11/24/2022 13:52,15.196962,12.745181,,,,
11/24/2022 13:52,15.194878,12.7356,,,,
11/24/2022 13:52,15.186825,12.729342,,,,
11/24/2022 13:52,15.189266,12.717262,,,,
11/24/2022 13:52,15.196531,12.710629,,,,
11/24/2022 13:53,15.190139,12.71065,,,,
11/24/2022 13:53,15.17988,12.719387,,,,
11/24/2022 13:53,15.179275,12.725586,,,,
11/24/2022 13:53,15.17927,12.730023,,,,
11/24/2022 13:53,15.179064,12.726791,,,,
11/24/2022 13:53,15.17979,12.719971,,,,
11/24/2022 13:53,15.18406,12.716179,,,,
11/24/2022 13:53,15.150888,12.710242,,,,
11/24/2022 13:53,15.120228,12.711293,,,,
11/24/2022 13:53,15.120006,12.711084,,,,
11/24/2022 13:53,15.11579,12.705038,,,,
11/24/2022 13:53,15.112419,12.700955,,,,
11/24/2022 13:54,15.114353,12.700458,,,,
11/24/2022 13:54,15.116866,12.703794,,,,
11/24/2022 13:54,15.116816,12.705611,,,,
11/24/2022 13:54,15.110175,12.707684,,,,
11/24/2022 13:54,15.10218,12.710266,,,,
11/24/2022 13:54,15.102994,12.712228,,,,
11/24/2022 13:54,15.108747,12.712326,,,,
11/24/2022 13:54,15.088934,12.712019,,,,
11/24/2022 13:54,15.043997,12.712647,,,,
11/24/2022 13:54,15.034333,12.714979,,,,
11/24/2022 13:54,15.033395,12.711906,,,,
11/24/2022 13:54,15.031931,12.704584,,,,
11/24/2022 13:55,15.030364,12.696848,,,,
11/24/2022 13:55,15.036986,12.69674,,,,
11/24/2022 13:55,15.044695,12.695916,,,,
11/24/2022 13:55,15.055664,12.694102,,,,
11/24/2022 13:55,15.062388,12.694666,,,,
11/24/2022 13:55,15.068378,12.694973,,,,
11/24/2022 13:55,15.075384,12.695336,,,,
11/24/2022 13:55,15.114438,12.70123,,,,
11/24/2022 13:55,15.140134,12.70382,,,,
11/24/2022 13:55,15.15496,12.712158,,,,
11/24/2022 13:55,15.157078,12.717177,,,,
11/24/2022 13:55,15.162902,12.719905,,,,
11/24/2022 13:56,15.165098,12.71423,,,,
11/24/2022 13:56,15.166897,12.704296,,,,
11/24/2022 13:56,15.167906,12.700567,,,,
11/24/2022 13:56,15.170197,12.699481,,,,
11/24/2022 13:56,15.181702,12.699532,,,,
11/24/2022 13:56,15.187203,12.698077,,,,
11/24/2022 13:56,15.192488,12.697918,,,,
11/24/2022 13:56,15.193533,12.698629,,,,
11/24/2022 13:56,15.192694,12.698705,,,,
11/24/2022 13:56,15.191334,12.698787,,,,
11/24/2022 13:56,15.190447,12.698544,,,,
11/24/2022 13:56,15.19513,12.697037,,,,
11/24/2022 13:57,15.211831,12.698085,,,,
11/24/2022 13:57,15.220611,12.699609,,,,
11/24/2022 13:57,15.234153,12.700257,,,,
11/24/2022 13:57,15.235752,12.695617,,,,
11/24/2022 13:57,15.235839,12.677062,,,,
11/24/2022 13:57,15.24156,12.676363,,,,
11/24/2022 13:57,15.241416,12.680476,,,,
11/24/2022 13:57,15.241284,12.696402,,,,
11/24/2022 13:57,15.236058,12.715584,,,,
11/24/2022 13:57,15.232834,12.722041,,,,
11/24/2022 13:57,15.23692,12.723348,,,,
11/24/2022 13:57,15.239681,12.731128,,,,
11/24/2022 13:58,15.240031,12.732811,,,,
11/24/2022 13:58,15.237839,12.733659,,,,
11/24/2022 13:58,15.238198,12.736034,,,,
11/24/2022 13:58,15.237828,12.738028,,,,
11/24/2022 13:58,15.234834,12.738445,,,,
11/24/2022 13:58,15.232478,12.735234,,,,
11/24/2022 13:58,15.230881,12.720048,,,,
11/24/2022 13:58,15.230166,12.71711,,,,
11/24/2022 13:58,15.227433,12.709399,,,,
11/24/2022 13:58,15.225748,12.692531,,,,
11/24/2022 13:58,15.198978,12.706288,,,,
11/24/2022 13:58,15.178262,12.723615,,,,
11/24/2022 13:59,15.166753,12.725811,,,,
11/24/2022 13:59,15.148258,12.725534,,,,
11/24/2022 13:59,15.141228,12.724735,,,,
11/24/2022 13:59,15.141752,12.721042,,,,
11/24/2022 13:59,15.138453,12.718453,,,,
11/24/2022 13:59,15.115381,12.716306,,,,
11/24/2022 13:59,15.107378,12.715023,,,,
11/24/2022 13:59,15.104531,12.720154,,,,
11/24/2022 13:59,15.098488,12.729114,,,,
11/24/2022 13:59,15.097977,12.72968,,,,
11/24/2022 13:59,15.098586,12.722329,,,,
11/24/2022 13:59,15.099253,12.715299,,,,
11/24/2022 14:00,15.102175,12.713098,,,,
11/24/2022 14:00,15.110178,12.711304,,,,
11/24/2022 14:00,15.111488,12.714219,,,,
11/24/2022 14:00,15.086838,12.720548,,,,
11/24/2022 14:00,15.079145,12.724524,,,,
11/24/2022 14:00,15.074616,12.722129,,,,
11/24/2022 14:00,15.062625,12.709795,,,,
11/24/2022 14:00,15.035828,12.707448,,,,
11/24/2022 14:00,15.034069,12.708417,,,,
11/24/2022 14:00,15.044438,12.708366,,,,
11/24/2022 14:00,15.061375,12.708281,,,,
11/24/2022 14:00,15.088178,12.707811,,,,
11/24/2022 14:01,15.108817,12.704306,,,,
11/24/2022 14:01,15.1123,12.695066,,,,
11/24/2022 14:01,15.11211,12.687814,,,,
11/24/2022 14:01,15.111803,12.685936,,,,
11/24/2022 14:01,15.11219,12.679655,,,,
11/24/2022 14:01,15.111331,12.679569,,,,
11/24/2022 14:01,15.10896,12.679134,,,,
11/24/2022 14:01,15.111502,12.679205,,,,
11/24/2022 14:01,15.12836,12.678941,,,,
11/24/2022 14:01,15.123622,12.680012,,,,
11/24/2022 14:01,15.121047,12.681574,,,,
11/24/2022 14:01,15.120994,12.683073,,,,
11/24/2022 14:02,15.122522,12.68342,,,,
11/24/2022 14:02,15.135089,12.683392,,,,
11/24/2022 14:02,15.144316,12.683101,,,,
11/24/2022 14:02,15.155006,12.694576,,,,
11/24/2022 14:02,15.155181,12.704084,,,,
11/24/2022 14:02,15.1574,12.706533,,,,
11/24/2022 14:02,15.158047,12.705713,,,,
11/24/2022 14:02,15.165712,12.696987,,,,
11/24/2022 14:02,15.171656,12.681813,,,,
11/24/2022 14:02,15.175747,12.644502,,,,
11/24/2022 14:02,15.176481,12.637259,,,,
11/24/2022 14:02,15.186931,12.637266,,,,
11/24/2022 14:03,15.190875,12.637436,,,,
11/24/2022 14:03,15.19485,12.63938,,,,
11/24/2022 14:03,15.196555,12.640254,,,,
11/24/2022 14:03,15.195584,12.640465,,,,
11/24/2022 14:03,15.181175,12.640462,,,,
11/24/2022 14:03,15.150625,12.64048,,,,
11/24/2022 14:03,15.13346,12.640435,,,,
11/24/2022 14:03,15.135888,12.641114,,,,
11/24/2022 14:03,15.149711,12.643945,,,,
11/24/2022 14:03,15.154205,12.643684,,,,
11/24/2022 14:03,15.152403,12.642122,,,,
11/24/2022 14:03,15.15055,12.646994,,,,
11/24/2022 14:04,15.161208,12.651462,,,,
11/24/2022 14:04,15.171238,12.651523,,,,
11/24/2022 14:04,15.182738,12.65405,,,,
11/24/2022 14:04,15.185116,12.658535,,,,
11/24/2022 14:04,15.18559,12.666413,,,,
11/24/2022 14:04,15.185547,12.67168,,,,
11/24/2022 14:04,15.187456,12.67844,,,,
11/24/2022 14:04,15.194705,12.678352,,,,
11/24/2022 14:04,15.200888,12.679574,,,,
11/24/2022 14:04,15.197884,12.688523,,,,
11/24/2022 14:04,15.195336,12.692366,,,,
11/24/2022 14:04,15.194269,12.698398,,,,
11/24/2022 14:05,15.193844,12.699416,,,,
11/24/2022 14:05,15.19386,12.697595,,,,
11/24/2022 14:05,15.19203,12.69634,,,,
11/24/2022 14:05,15.189633,12.696739,,,,
11/24/2022 14:05,15.189395,12.697353,,,,
11/24/2022 14:05,15.188753,12.698779,,,,
11/24/2022 14:05,15.188706,12.699208,,,,
11/24/2022 14:05,15.189394,12.697566,,,,
11/24/2022 14:05,15.187434,12.69673,,,,
11/24/2022 14:05,15.187102,12.694163,,,,
11/24/2022 14:05,15.185608,12.690095,,,,
11/24/2022 14:05,15.17757,12.690776,,,,
11/24/2022 14:06,15.175197,12.699991,,,,
11/24/2022 14:06,15.174606,12.70288,,,,
11/24/2022 14:06,15.174736,12.696602,,,,
11/24/2022 14:06,15.17438,12.691911,,,,
11/24/2022 14:06,15.17311,12.691893,,,,
11/24/2022 14:06,15.172884,12.692581,,,,
11/24/2022 14:06,15.171756,12.686473,,,,
11/24/2022 14:06,15.17169,12.681412,,,,
11/24/2022 14:06,15.169042,12.657209,,,,
11/24/2022 14:06,15.16662,12.646848,,,,
11/24/2022 14:06,15.166525,12.630091,,,,
11/24/2022 14:06,15.166997,12.614309,,,,
11/24/2022 14:07,15.158189,12.611748,,,,
11/24/2022 14:07,15.156794,12.612093,,,,
11/24/2022 14:07,15.151783,12.626205,,,,
11/24/2022 14:07,15.132323,12.643716,,,,
11/24/2022 14:07,15.131625,12.64495,,,,
11/24/2022 14:07,15.132192,12.648198,,,,
11/24/2022 14:07,15.1319,12.648129,,,,
11/24/2022 14:07,15.13116,12.648007,,,,
11/24/2022 14:07,15.13397,12.64406,,,,
11/24/2022 14:07,15.142431,12.642039,,,,
11/24/2022 14:07,15.156706,12.639488,,,,
11/24/2022 14:07,15.170094,12.635702,,,,
11/24/2022 14:08,15.166094,12.633304,,,,
11/24/2022 14:08,15.147773,12.630132,,,,
11/24/2022 14:08,15.144445,12.638141,,,,
11/24/2022 14:08,15.143338,12.643322,,,,
11/24/2022 14:08,15.14132,12.644963,,,,
11/24/2022 14:08,15.125344,12.645441,,,,
11/24/2022 14:08,15.110936,12.646512,,,,
11/24/2022 14:08,15.105934,12.64681,,,,
11/24/2022 14:08,15.107006,12.628474,,,,
11/24/2022 14:08,15.107423,12.625741,,,,
11/24/2022 14:08,15.109105,12.630774,,,,
11/24/2022 14:08,15.111872,12.635421,,,,
11/24/2022 14:09,15.111697,12.646695,,,,
11/24/2022 14:09,15.109194,12.647876,,,,
11/24/2022 14:09,15.104589,12.648107,,,,
11/24/2022 14:09,15.099019,12.653462,,,,
11/24/2022 14:09,15.088673,12.648997,,,,
11/24/2022 14:09,15.089589,12.655859,,,,
11/24/2022 14:09,15.093178,12.676448,,,,
11/24/2022 14:09,15.097286,12.692859,,,,
11/24/2022 14:09,15.102938,12.69405,,,,
11/24/2022 14:09,15.108056,12.69213,,,,
11/24/2022 14:09,15.112162,12.690735,,,,
11/24/2022 14:09,15.115436,12.690352,,,,
11/24/2022 14:10,15.117605,12.687884,,,,
11/24/2022 14:10,15.12906,12.680004,,,,
11/24/2022 14:10,15.120594,12.682337,,,,
11/24/2022 14:10,15.110478,12.693049,,,,
11/24/2022 14:10,15.111703,12.698037,,,,
11/24/2022 14:10,15.11531,12.702522,,,,
11/24/2022 14:10,15.116083,12.71733,,,,
11/24/2022 14:10,15.119084,12.718904,,,,
11/24/2022 14:10,15.121331,12.714024,,,,
11/24/2022 14:10,15.121338,12.709978,,,,
11/24/2022 14:10,15.121497,12.708065,,,,
11/24/2022 14:10,15.115717,12.709255,,,,
11/24/2022 14:11,15.118634,12.709465,,,,
11/24/2022 14:11,15.126984,12.709847,,,,
11/24/2022 14:11,15.140322,12.710135,,,,
11/24/2022 14:11,15.141819,12.709519,,,,
11/24/2022 14:11,15.13994,12.70321,,,,
11/24/2022 14:11,15.140006,12.69227,,,,
11/24/2022 14:11,15.140819,12.685201,,,,
11/24/2022 14:11,15.140819,12.686576,,,,
11/24/2022 14:11,15.142094,12.686584,,,,
11/24/2022 14:11,15.141756,12.6866,,,,
11/24/2022 14:11,15.135969,12.68703,,,,
11/24/2022 14:11,15.135508,12.687323,,,,
11/24/2022 14:12,15.137119,12.686451,,,,
11/24/2022 14:12,15.13678,12.665908,,,,
11/24/2022 14:12,15.136006,12.662059,,,,
11/24/2022 14:12,15.134781,12.663355,,,,
11/24/2022 14:12,15.134727,12.663709,,,,
11/24/2022 14:12,15.135016,12.666497,,,,
11/24/2022 14:12,15.135331,12.668922,,,,
11/24/2022 14:12,15.135578,12.675914,,,,
11/24/2022 14:12,15.13356,12.678739,,,,
11/24/2022 14:12,15.127736,12.677675,,,,
11/24/2022 14:12,15.121684,12.676405,,,,
11/24/2022 14:12,15.12016,12.675843,,,,
11/24/2022 14:13,15.120195,12.67207,,,,
11/24/2022 14:13,15.120212,12.668866,,,,
11/24/2022 14:13,15.120253,12.667289,,,,
11/24/2022 14:13,15.119733,12.66773,,,,
11/24/2022 14:13,15.119128,12.666279,,,,
11/24/2022 14:13,15.11947,12.658243,,,,
11/24/2022 14:13,15.119275,12.654154,,,,
11/24/2022 14:13,15.119388,12.654373,,,,
11/24/2022 14:13,15.119875,12.65468,,,,
11/24/2022 14:13,15.119653,12.652758,,,,
11/24/2022 14:13,15.118167,12.647249,,,,
11/24/2022 14:13,15.120144,12.646993,,,,
11/24/2022 14:14,15.120792,12.645949,,,,
11/24/2022 14:14,15.120206,12.64382,,,,
11/24/2022 14:14,15.120028,12.643781,,,,
11/24/2022 14:14,15.130567,12.644165,,,,
11/24/2022 14:14,15.145084,12.645858,,,,
11/24/2022 14:14,15.15695,12.648291,,,,
11/24/2022 14:14,15.172678,12.650113,,,,
11/24/2022 14:14,15.178328,12.651658,,,,
11/24/2022 14:14,15.173577,12.651573,,,,
11/24/2022 14:14,15.165772,12.646591,,,,
11/24/2022 14:14,15.165911,12.64036,,,,
11/24/2022 14:14,15.166762,12.636083,,,,
11/24/2022 14:15,15.169978,12.638816,,,,
11/24/2022 14:15,15.174578,12.642745,,,,
11/24/2022 14:15,15.174353,12.644501,,,,
11/24/2022 14:15,15.17554,12.644673,,,,
11/24/2022 14:15,15.180614,12.64474,,,,
11/24/2022 14:15,15.180134,12.645618,,,,
11/24/2022 14:15,15.178075,12.655488,,,,
11/24/2022 14:15,15.175469,12.660351,,,,
11/24/2022 14:15,15.174138,12.659007,,,,
11/24/2022 14:15,15.17421,12.65912,,,,
11/24/2022 14:15,15.174431,12.659455,,,,
11/24/2022 14:15,15.16556,12.652756,,,,
11/24/2022 14:16,15.141256,12.650213,,,,
11/24/2022 14:16,15.140222,12.65082,,,,
11/24/2022 14:16,15.140434,12.650771,,,,
11/24/2022 14:16,15.139372,12.649563,,,,
11/24/2022 14:16,15.13916,12.649339,,,,
11/24/2022 14:16,15.13879,12.647926,,,,
11/24/2022 14:16,15.135594,12.647258,,,,
11/24/2022 14:16,15.134962,12.648377,,,,
11/24/2022 14:16,15.137444,12.649734,,,,
11/24/2022 14:16,15.137378,12.649741,,,,
11/24/2022 14:16,15.137705,12.651194,,,,
11/24/2022 14:16,15.139058,12.652101,,,,
11/24/2022 14:17,15.149948,12.649015,,,,
11/24/2022 14:17,15.153178,12.646527,,,,
11/24/2022 14:17,15.155972,12.645352,,,,
11/24/2022 14:17,15.156494,12.63728,,,,
11/24/2022 14:17,15.157386,12.636071,,,,
11/24/2022 14:17,15.154953,12.638734,,,,
11/24/2022 14:17,15.146316,12.645074,,,,
11/24/2022 14:17,15.146719,12.645135,,,,
11/24/2022 14:17,15.147545,12.644996,,,,
11/24/2022 14:17,15.15142,12.6469,,,,
11/24/2022 14:17,15.156556,12.641204,,,,
11/24/2022 14:17,15.179877,12.615654,,,,
11/24/2022 14:18,15.199877,12.603545,,,,
11/24/2022 14:18,15.205173,12.60622,,,,
11/24/2022 14:18,15.206656,12.608952,,,,
11/24/2022 14:18,15.210331,12.610284,,,,
11/24/2022 14:18,15.21085,12.618259,,,,
11/24/2022 14:18,15.209625,12.639434,,,,
11/24/2022 14:18,15.208294,12.656087,,,,
11/24/2022 14:18,15.207044,12.660673,,,,
11/24/2022 14:18,15.209462,12.657631,,,,
11/24/2022 14:18,15.21052,12.651967,,,,
11/24/2022 14:18,15.210158,12.650245,,,,
11/24/2022 14:18,15.20943,12.648476,,,,
11/24/2022 14:19,15.202431,12.645701,,,,
11/24/2022 14:19,15.192333,12.64346,,,,
11/24/2022 14:19,15.181502,12.647898,,,,
11/24/2022 14:19,15.175833,12.651281,,,,
11/24/2022 14:19,15.170444,12.650589,,,,
11/24/2022 14:19,15.169888,12.64748,,,,
11/24/2022 14:19,15.18014,12.647222,,,,
11/24/2022 14:19,15.185872,12.652145,,,,
11/24/2022 14:19,15.186155,12.658448,,,,
11/24/2022 14:19,15.206144,12.657484,,,,
11/24/2022 14:19,15.218184,12.648023,,,,
11/24/2022 14:19,15.218917,12.630624,,,,
11/24/2022 14:20,15.21874,12.626263,,,,
11/24/2022 14:20,15.218434,12.625599,,,,
11/24/2022 14:20,15.217019,12.625702,,,,
11/24/2022 14:20,15.213931,12.625645,,,,
11/24/2022 14:20,15.20565,12.625509,,,,
11/24/2022 14:20,15.191753,12.625682,,,,
11/24/2022 14:20,15.185233,12.623294,,,,
11/24/2022 14:20,15.181702,12.6176,,,,
11/24/2022 14:20,15.18109,12.618169,,,,
11/24/2022 14:20,15.17762,12.619108,,,,
11/24/2022 14:20,15.177973,12.614111,,,,
11/24/2022 14:20,15.178173,12.600503,,,,
11/24/2022 14:21,15.178378,12.599945,,,,
11/24/2022 14:21,15.179436,12.600652,,,,
11/24/2022 14:21,15.179345,12.60137,,,,
11/24/2022 14:21,15.179888,12.601681,,,,
11/24/2022 14:21,15.209892,12.601712,,,,
11/24/2022 14:21,15.225722,12.602999,,,,
11/24/2022 14:21,15.218194,12.602964,,,,
11/24/2022 14:21,15.206456,12.601583,,,,
11/24/2022 14:21,15.16902,12.601577,,,,
11/24/2022 14:21,15.139288,12.607075,,,,
11/24/2022 14:21,15.120195,12.618425,,,,
11/24/2022 14:21,15.118345,12.624783,,,,
11/24/2022 14:22,15.11725,12.626733,,,,
11/24/2022 14:22,15.11681,12.631295,,,,
11/24/2022 14:22,15.118355,12.633933,,,,
11/24/2022 14:22,15.118327,12.633741,,,,
