Insight Version,1.0.5.2,,,,,,
Generation Time,12/7/2022 18:23,,,,,,
Date From,12/7/2022 10:28,,,,,,
Date To,12/7/2022 18:23,,,,,,
,,,,,,,
GMP251,U3730359,1.3.4,,,,,
,,,,,,,
GMP251,U3930116,1.3.4,,,,,
,,,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,,,
12/7/2022 14:43,13.561017,9.245129,,,,,
12/7/2022 14:43,13.560719,9.245288,,,,,
12/7/2022 14:43,13.56079,9.247343,,,,,
12/7/2022 14:43,13.562934,9.25204,,,,,
12/7/2022 14:43,13.565234,9.259222,,,,,
12/7/2022 14:43,13.567925,9.264216,,,,,
12/7/2022 14:43,13.574958,9.269606,,,,,
12/7/2022 14:43,13.582138,9.27298,,,,,
12/7/2022 14:44,13.572864,9.275823,,,,,
12/7/2022 14:44,13.569338,9.277848,,,,,
12/7/2022 14:44,13.567236,9.277985,,,,,
12/7/2022 14:44,13.566575,9.277227,,,,,
12/7/2022 14:44,13.567138,9.279091,,,,,
12/7/2022 14:44,13.567725,9.291543,,,,,
12/7/2022 14:44,13.571725,9.290671,,,,,
12/7/2022 14:44,13.572222,9.28012,,,,,
12/7/2022 14:44,13.572814,9.277191,,,,,
12/7/2022 14:44,13.572431,9.270048,,,,,
12/7/2022 14:44,13.55803,9.26892,,,,,
12/7/2022 14:44,13.525056,9.26887,,,,,
12/7/2022 14:45,13.516478,9.268413,,,,,
12/7/2022 14:45,13.516006,9.267551,,,,,
12/7/2022 14:45,13.517298,9.267899,,,,,
12/7/2022 14:45,13.527494,9.267904,,,,,
12/7/2022 14:45,13.534253,9.27122,,,,,
12/7/2022 14:45,13.534769,9.272116,,,,,
12/7/2022 14:45,13.534481,9.27204,,,,,
12/7/2022 14:45,13.533608,9.271677,,,,,
12/7/2022 14:45,13.533138,9.266991,,,,,
12/7/2022 14:45,13.532369,9.266441,,,,,
12/7/2022 14:45,13.53184,9.265989,,,,,
12/7/2022 14:45,13.52136,9.260071,,,,,
12/7/2022 14:46,13.511575,9.235872,,,,,
12/7/2022 14:46,13.514162,9.216881,,,,,
12/7/2022 14:46,13.518986,9.210624,,,,,
12/7/2022 14:46,13.519581,9.210532,,,,,
12/7/2022 14:46,13.514906,9.209504,,,,,
12/7/2022 14:46,13.49754,9.208206,,,,,
12/7/2022 14:46,13.48272,9.207195,,,,,
12/7/2022 14:46,13.4794,9.204213,,,,,
12/7/2022 14:46,13.471566,9.199129,,,,,
12/7/2022 14:46,13.470733,9.193567,,,,,
12/7/2022 14:46,13.470447,9.193092,,,,,
12/7/2022 14:46,13.469853,9.192477,,,,,
12/7/2022 14:47,13.467712,9.191576,,,,,
12/7/2022 14:47,13.465072,9.190572,,,,,
12/7/2022 14:47,13.454303,9.187339,,,,,
12/7/2022 14:47,13.450833,9.183257,,,,,
12/7/2022 14:47,13.453716,9.182478,,,,,
12/7/2022 14:47,13.458916,9.182321,,,,,
12/7/2022 14:47,13.46198,9.182215,,,,,
12/7/2022 14:47,13.460256,9.184972,,,,,
12/7/2022 14:47,13.458375,9.196532,,,,,
12/7/2022 14:47,13.456258,9.197101,,,,,
12/7/2022 14:47,13.456353,9.199141,,,,,
12/7/2022 14:47,13.45664,9.205954,,,,,
12/7/2022 14:48,13.45656,9.207912,,,,,
12/7/2022 14:48,13.455131,9.207631,,,,,
12/7/2022 14:48,13.442817,9.207573,,,,,
12/7/2022 14:48,13.440802,9.207104,,,,,
12/7/2022 14:48,13.44226,9.201181,,,,,
12/7/2022 14:48,13.444114,9.198594,,,,,
12/7/2022 14:48,13.446144,9.198602,,,,,
12/7/2022 14:48,13.448581,9.196942,,,,,
12/7/2022 14:48,13.450278,9.196159,,,,,
12/7/2022 14:48,13.450434,9.195674,,,,,
12/7/2022 14:48,13.450578,9.194854,,,,,
12/7/2022 14:48,13.452869,9.193095,,,,,
12/7/2022 14:49,13.457906,9.191874,,,,,
12/7/2022 14:49,13.464756,9.190479,,,,,
12/7/2022 14:49,13.468897,9.188343,,,,,
12/7/2022 14:49,13.468808,9.184627,,,,,
12/7/2022 14:49,13.470492,9.183145,,,,,
12/7/2022 14:49,13.473288,9.185503,,,,,
12/7/2022 14:49,13.473397,9.18658,,,,,
12/7/2022 14:49,13.473438,9.18685,,,,,
12/7/2022 14:49,13.465062,9.184067,,,,,
12/7/2022 14:49,13.459256,9.177891,,,,,
12/7/2022 14:49,13.458756,9.175829,,,,,
12/7/2022 14:49,13.458747,9.175792,,,,,
12/7/2022 14:50,13.458919,9.174727,,,,,
12/7/2022 14:50,13.460317,9.168829,,,,,
12/7/2022 14:50,13.461166,9.171081,,,,,
12/7/2022 14:50,13.461647,9.176018,,,,,
12/7/2022 14:50,13.461614,9.177713,,,,,
12/7/2022 14:50,13.461198,9.168773,,,,,
12/7/2022 14:50,13.461219,9.158989,,,,,
12/7/2022 14:50,13.461278,9.157063,,,,,
12/7/2022 14:50,13.461303,9.15616,,,,,
12/7/2022 14:50,13.4624,9.156365,,,,,
12/7/2022 14:50,13.464069,9.156687,,,,,
12/7/2022 14:50,13.465022,9.156789,,,,,
12/7/2022 14:51,13.462066,9.157402,,,,,
12/7/2022 14:51,13.461078,9.157906,,,,,
12/7/2022 14:51,13.46186,9.158063,,,,,
12/7/2022 14:51,13.462614,9.160238,,,,,
12/7/2022 14:51,13.463925,9.16032,,,,,
12/7/2022 14:51,13.464255,9.160405,,,,,
12/7/2022 14:51,13.461631,9.160355,,,,,
12/7/2022 14:51,13.457911,9.159775,,,,,
12/7/2022 14:51,13.457503,9.158541,,,,,
12/7/2022 14:51,13.456644,9.159206,,,,,
12/7/2022 14:51,13.445675,9.160584,,,,,
12/7/2022 14:51,13.43664,9.162683,,,,,
12/7/2022 14:52,13.427492,9.162796,,,,,
12/7/2022 14:52,13.425619,9.163161,,,,,
12/7/2022 14:52,13.43244,9.163886,,,,,
12/7/2022 14:52,13.437616,9.163876,,,,,
12/7/2022 14:52,13.440803,9.163725,,,,,
12/7/2022 14:52,13.440827,9.16362,,,,,
12/7/2022 14:52,13.440438,9.15887,,,,,
12/7/2022 14:52,13.4397,9.15632,,,,,
12/7/2022 14:52,13.439181,9.155923,,,,,
12/7/2022 14:52,13.43856,9.15652,,,,,
12/7/2022 14:52,13.436898,9.154346,,,,,
12/7/2022 14:52,13.431556,9.141534,,,,,
12/7/2022 14:53,13.423072,9.135015,,,,,
12/7/2022 14:53,13.414706,9.136486,,,,,
12/7/2022 14:53,13.412783,9.138109,,,,,
12/7/2022 14:53,13.408867,9.140701,,,,,
12/7/2022 14:53,13.408794,9.14344,,,,,
12/7/2022 14:53,13.413728,9.143742,,,,,
12/7/2022 14:53,13.416128,9.14358,,,,,
12/7/2022 14:53,13.415323,9.143648,,,,,
12/7/2022 14:53,13.402036,9.143937,,,,,
12/7/2022 14:53,13.394484,9.14551,,,,,
12/7/2022 14:53,13.387527,9.148663,,,,,
12/7/2022 14:53,13.388312,9.151891,,,,,
12/7/2022 14:54,13.385777,9.155023,,,,,
12/7/2022 14:54,13.371552,9.161533,,,,,
12/7/2022 14:54,13.365323,9.164914,,,,,
12/7/2022 14:54,13.364006,9.165447,,,,,
12/7/2022 14:54,13.36405,9.163559,,,,,
12/7/2022 14:54,13.363839,9.163252,,,,,
12/7/2022 14:54,13.368947,9.161897,,,,,
12/7/2022 14:54,13.372742,9.160913,,,,,
12/7/2022 14:54,13.370275,9.161034,,,,,
12/7/2022 14:54,13.369439,9.161258,,,,,
12/7/2022 14:54,13.489681,9.160612,,,,,
12/7/2022 14:54,14.568322,9.159538,,,,,
12/7/2022 14:55,14.849534,9.159527,,,,,
12/7/2022 14:55,15.049938,9.159652,,,,,
12/7/2022 14:55,15.109753,9.160812,,,,,
12/7/2022 14:55,15.140283,9.164003,,,,,
12/7/2022 14:55,15.140456,9.167131,,,,,
12/7/2022 14:55,15.140712,9.487523,,,,,
12/7/2022 14:55,15.185589,9.693282,,,,,
12/7/2022 14:55,15.236394,9.920558,,,,,
12/7/2022 14:55,15.226677,10.081872,,,,,
12/7/2022 14:55,15.190006,10.273099,,,,,
12/7/2022 14:55,15.160772,10.335332,,,,,
12/7/2022 14:55,15.14258,10.461943,,,,,
12/7/2022 14:56,15.130025,10.613831,,,,,
12/7/2022 14:56,15.122053,10.708415,,,,,
12/7/2022 14:56,15.11424,10.736945,,,,,
12/7/2022 14:56,15.111997,10.741855,,,,,
12/7/2022 14:56,15.106802,10.741703,,,,,
12/7/2022 14:56,15.103081,10.741484,,,,,
12/7/2022 14:56,15.09956,10.740055,,,,,
12/7/2022 14:56,15.099736,10.738171,,,,,
12/7/2022 14:56,15.099283,10.736954,,,,,
12/7/2022 14:56,15.099122,10.737509,,,,,
12/7/2022 14:56,15.083445,10.737864,,,,,
12/7/2022 14:56,15.069131,10.740364,,,,,
12/7/2022 14:57,15.059136,10.749395,,,,,
12/7/2022 14:57,15.058872,10.751579,,,,,
12/7/2022 14:57,15.058038,10.751706,,,,,
12/7/2022 14:57,15.045662,10.749535,,,,,
12/7/2022 14:57,15.03538,10.736294,,,,,
12/7/2022 14:57,15.030827,10.728155,,,,,
12/7/2022 14:57,15.031742,10.723059,,,,,
12/7/2022 14:57,15.034788,10.722746,,,,,
12/7/2022 14:57,15.031417,10.722395,,,,,
12/7/2022 14:57,15.010448,10.723526,,,,,
12/7/2022 14:57,14.99709,10.72895,,,,,
12/7/2022 14:57,14.975339,10.734262,,,,,
12/7/2022 14:58,14.9602,10.733503,,,,,
12/7/2022 14:58,14.958866,10.729903,,,,,
12/7/2022 14:58,14.957122,10.718577,,,,,
12/7/2022 14:58,14.956105,10.685379,,,,,
12/7/2022 14:58,14.953433,10.675096,,,,,
12/7/2022 14:58,14.920361,10.677513,,,,,
12/7/2022 14:58,14.915898,10.677347,,,,,
12/7/2022 14:58,14.917962,10.677159,,,,,
12/7/2022 14:58,14.92149,10.677202,,,,,
12/7/2022 14:58,14.921589,10.67483,,,,,
12/7/2022 14:58,14.927128,10.676059,,,,,
12/7/2022 14:58,14.93189,10.677916,,,,,
12/7/2022 14:59,14.95335,10.677902,,,,,
12/7/2022 14:59,14.98356,10.677981,,,,,
12/7/2022 14:59,15.034781,10.683002,,,,,
12/7/2022 14:59,15.058014,10.686822,,,,,
12/7/2022 14:59,15.072189,10.688285,,,,,
12/7/2022 14:59,15.072167,10.692432,,,,,
12/7/2022 14:59,15.072405,10.698402,,,,,
12/7/2022 14:59,15.08702,10.703015,,,,,
12/7/2022 14:59,15.12357,10.754537,,,,,
12/7/2022 14:59,15.166011,10.811081,,,,,
12/7/2022 14:59,15.17584,10.839798,,,,,
12/7/2022 14:59,15.178586,10.84302,,,,,
12/7/2022 15:00,15.17782,10.84476,,,,,
12/7/2022 15:00,15.17422,10.849334,,,,,
12/7/2022 15:00,15.169097,10.86176,,,,,
12/7/2022 15:00,15.15784,10.878664,,,,,
12/7/2022 15:00,15.156823,10.879917,,,,,
12/7/2022 15:00,15.154656,10.883337,,,,,
12/7/2022 15:00,15.156278,10.882768,,,,,
12/7/2022 15:00,15.15881,10.883342,,,,,
12/7/2022 15:00,15.158112,10.892642,,,,,
12/7/2022 15:00,15.15348,10.909103,,,,,
12/7/2022 15:00,15.153584,10.913616,,,,,
12/7/2022 15:00,15.161445,10.91594,,,,,
12/7/2022 15:01,15.166864,10.918527,,,,,
12/7/2022 15:01,15.173978,10.917893,,,,,
12/7/2022 15:01,15.179945,10.917402,,,,,
12/7/2022 15:01,15.176961,10.918202,,,,,
12/7/2022 15:01,15.171297,10.918383,,,,,
12/7/2022 15:01,15.166886,10.91767,,,,,
12/7/2022 15:01,15.161689,10.911793,,,,,
12/7/2022 15:01,15.160519,10.908068,,,,,
12/7/2022 15:01,15.155284,10.90005,,,,,
12/7/2022 15:01,15.145322,10.896488,,,,,
12/7/2022 15:01,15.131773,10.896284,,,,,
12/7/2022 15:01,15.122266,10.896331,,,,,
12/7/2022 15:02,15.094477,10.896314,,,,,
12/7/2022 15:02,15.082744,10.896003,,,,,
12/7/2022 15:02,15.069023,10.888447,,,,,
12/7/2022 15:02,15.064706,10.88432,,,,,
12/7/2022 15:02,15.058723,10.884637,,,,,
12/7/2022 15:02,15.051419,10.886648,,,,,
12/7/2022 15:02,15.038084,10.886125,,,,,
12/7/2022 15:02,15.024819,10.889279,,,,,
12/7/2022 15:02,15.024631,10.894331,,,,,
12/7/2022 15:02,15.029605,10.884342,,,,,
12/7/2022 15:02,15.030198,10.869277,,,,,
12/7/2022 15:02,15.033552,10.842548,,,,,
12/7/2022 15:03,15.03872,10.829411,,,,,
12/7/2022 15:03,15.041866,10.816032,,,,,
12/7/2022 15:03,15.041847,10.810262,,,,,
12/7/2022 15:03,15.040914,10.810147,,,,,
12/7/2022 15:03,15.037994,10.81013,,,,,
12/7/2022 15:03,15.034277,10.80958,,,,,
12/7/2022 15:03,15.036894,10.792148,,,,,
12/7/2022 15:03,15.0429,10.780888,,,,,
12/7/2022 15:03,15.044597,10.789566,,,,,
12/7/2022 15:03,15.03733,10.79319,,,,,
12/7/2022 15:03,15.030052,10.803933,,,,,
12/7/2022 15:03,15.027484,10.811383,,,,,
12/7/2022 15:04,15.02726,10.822041,,,,,
12/7/2022 15:04,15.026697,10.833663,,,,,
12/7/2022 15:04,15.025203,10.838484,,,,,
12/7/2022 15:04,15.024753,10.840095,,,,,
12/7/2022 15:04,15.024753,10.842977,,,,,
12/7/2022 15:04,15.022228,10.843195,,,,,
12/7/2022 15:04,15.026877,10.841151,,,,,
12/7/2022 15:04,15.026877,10.840716,,,,,
12/7/2022 15:04,15.050202,10.844653,,,,,
12/7/2022 15:04,15.050202,10.859253,,,,,
12/7/2022 15:04,15.052702,10.85965,,,,,
12/7/2022 15:04,15.052702,10.856369,,,,,
12/7/2022 15:05,15.043606,10.856449,,,,,
12/7/2022 15:05,15.043606,10.863521,,,,,
12/7/2022 15:05,15.010266,10.863734,,,,,
12/7/2022 15:05,15.00001,10.862777,,,,,
12/7/2022 15:05,14.999725,10.863169,,,,,
12/7/2022 15:05,14.999756,10.860912,,,,,
12/7/2022 15:05,14.988881,10.855538,,,,,
12/7/2022 15:05,14.978134,10.848468,,,,,
12/7/2022 15:05,14.96762,10.84685,,,,,
12/7/2022 15:05,14.963636,10.846768,,,,,
12/7/2022 15:05,14.962553,10.846835,,,,,
12/7/2022 15:05,14.961998,10.84573,,,,,
12/7/2022 15:06,14.961258,10.838455,,,,,
12/7/2022 15:06,14.960933,10.831059,,,,,
12/7/2022 15:06,14.962602,10.826913,,,,,
12/7/2022 15:06,14.963931,10.822009,,,,,
12/7/2022 15:06,14.960455,10.819528,,,,,
12/7/2022 15:06,14.937556,10.807778,,,,,
12/7/2022 15:06,14.929673,10.787929,,,,,
12/7/2022 15:06,14.922811,10.778567,,,,,
12/7/2022 15:06,14.918866,10.768627,,,,,
12/7/2022 15:06,14.919334,10.766398,,,,,
12/7/2022 15:06,14.922144,10.749906,,,,,
12/7/2022 15:06,14.923758,10.735369,,,,,
12/7/2022 15:07,14.930316,10.730688,,,,,
12/7/2022 15:07,15.177992,10.730127,,,,,
12/7/2022 15:07,15.34102,10.728479,,,,,
12/7/2022 15:07,15.399112,10.72774,,,,,
12/7/2022 15:07,15.38335,10.722575,,,,,
12/7/2022 15:07,15.356983,10.723467,,,,,
12/7/2022 15:07,15.283181,10.811705,,,,,
12/7/2022 15:07,15.247325,10.924046,,,,,
12/7/2022 15:07,15.212244,10.967178,,,,,
12/7/2022 15:07,15.203112,11.01092,,,,,
12/7/2022 15:07,15.164816,11.037104,,,,,
12/7/2022 15:07,15.146558,11.036838,,,,,
12/7/2022 15:08,15.123083,11.01717,,,,,
12/7/2022 15:08,15.112014,11.00224,,,,,
12/7/2022 15:08,15.11146,10.982927,,,,,
12/7/2022 15:08,15.110931,10.969573,,,,,
12/7/2022 15:08,15.108725,10.942108,,,,,
12/7/2022 15:08,15.108764,10.920006,,,,,
12/7/2022 15:08,15.10971,10.897571,,,,,
12/7/2022 15:08,15.107945,10.889952,,,,,
12/7/2022 15:08,15.105517,10.881485,,,,,
12/7/2022 15:08,15.093736,10.881663,,,,,
12/7/2022 15:08,15.082027,10.881794,,,,,
12/7/2022 15:08,15.076636,10.881521,,,,,
12/7/2022 15:09,15.062562,10.881075,,,,,
12/7/2022 15:09,15.04754,10.880739,,,,,
12/7/2022 15:09,15.043853,10.880508,,,,,
12/7/2022 15:09,15.032475,10.875916,,,,,
12/7/2022 15:09,15.028947,10.871907,,,,,
12/7/2022 15:09,15.034147,10.871388,,,,,
12/7/2022 15:09,15.038136,10.872882,,,,,
12/7/2022 15:09,15.036938,10.886908,,,,,
12/7/2022 15:09,15.036336,10.906015,,,,,
12/7/2022 15:09,15.036325,10.930582,,,,,
12/7/2022 15:09,15.036025,10.939259,,,,,
12/7/2022 15:09,15.028839,10.944062,,,,,
12/7/2022 15:10,15.025266,10.946652,,,,,
12/7/2022 15:10,15.02832,10.946652,,,,,
12/7/2022 15:10,15.03135,10.947434,,,,,
12/7/2022 15:10,15.032905,10.947434,,,,,
12/7/2022 15:10,15.033927,10.93497,,,,,
12/7/2022 15:10,15.039661,10.918732,,,,,
12/7/2022 15:10,15.046944,10.890242,,,,,
12/7/2022 15:10,15.047455,10.890242,,,,,
12/7/2022 15:10,15.044634,10.873063,,,,,
12/7/2022 15:10,15.042714,10.870433,,,,,
12/7/2022 15:10,15.04211,10.870356,,,,,
12/7/2022 15:10,15.041797,10.873204,,,,,
12/7/2022 15:11,15.037634,10.875302,,,,,
12/7/2022 15:11,15.023006,10.875097,,,,,
12/7/2022 15:11,15.022853,10.874549,,,,,
12/7/2022 15:11,15.030192,10.873007,,,,,
12/7/2022 15:11,15.039202,10.876996,,,,,
12/7/2022 15:11,15.041236,10.879557,,,,,
12/7/2022 15:11,15.041114,10.879598,,,,,
12/7/2022 15:11,15.042639,10.881486,,,,,
12/7/2022 15:11,15.045881,10.8883,,,,,
12/7/2022 15:11,15.045927,10.88955,,,,,
12/7/2022 15:11,15.049311,10.889869,,,,,
12/7/2022 15:11,15.063634,10.889984,,,,,
12/7/2022 15:12,15.0671,10.931963,,,,,
12/7/2022 15:12,15.057833,10.987456,,,,,
12/7/2022 15:12,15.049612,11.017371,,,,,
12/7/2022 15:12,15.051738,11.036079,,,,,
12/7/2022 15:12,15.053742,11.061832,,,,,
12/7/2022 15:12,15.05014,11.063322,,,,,
12/7/2022 15:12,15.046438,11.064093,,,,,
12/7/2022 15:12,15.043528,11.057087,,,,,
12/7/2022 15:12,15.041219,11.044988,,,,,
12/7/2022 15:12,15.04119,11.033559,,,,,
12/7/2022 15:12,15.039198,11.026707,,,,,
12/7/2022 15:12,15.033772,11.016849,,,,,
12/7/2022 15:13,15.027628,11.011043,,,,,
12/7/2022 15:13,15.025978,11.004088,,,,,
12/7/2022 15:13,15.025023,11.001671,,,,,
12/7/2022 15:13,15.02413,10.996564,,,,,
12/7/2022 15:13,15.023736,10.996395,,,,,
12/7/2022 15:13,15.013281,10.996324,,,,,
12/7/2022 15:13,14.990225,10.993384,,,,,
12/7/2022 15:13,14.984108,10.98495,,,,,
12/7/2022 15:13,14.975133,10.979177,,,,,
12/7/2022 15:13,14.955222,10.968256,,,,,
12/7/2022 15:13,14.951745,10.946176,,,,,
12/7/2022 15:13,14.951725,10.926014,,,,,
12/7/2022 15:14,14.951278,10.914274,,,,,
12/7/2022 15:14,14.950762,10.915407,,,,,
12/7/2022 15:14,14.950739,10.916744,,,,,
12/7/2022 15:14,14.948716,10.916706,,,,,
12/7/2022 15:14,14.945552,10.916431,,,,,
12/7/2022 15:14,14.94637,10.916789,,,,,
12/7/2022 15:14,14.948197,10.91003,,,,,
12/7/2022 15:14,14.948386,10.900806,,,,,
12/7/2022 15:14,14.946881,10.876728,,,,,
12/7/2022 15:14,14.946947,10.860548,,,,,
12/7/2022 15:14,14.949042,10.85807,,,,,
12/7/2022 15:14,14.947466,10.860708,,,,,
12/7/2022 15:15,14.932614,10.863058,,,,,
12/7/2022 15:15,14.923627,10.862887,,,,,
12/7/2022 15:15,14.908919,10.862723,,,,,
12/7/2022 15:15,14.903745,10.862524,,,,,
12/7/2022 15:15,14.894627,10.862561,,,,,
12/7/2022 15:15,14.890261,10.863948,,,,,
12/7/2022 15:15,14.881416,10.864577,,,,,
12/7/2022 15:15,14.880664,10.864698,,,,,
12/7/2022 15:15,14.882939,10.866721,,,,,
12/7/2022 15:15,14.883989,10.868522,,,,,
12/7/2022 15:15,14.886616,10.866126,,,,,
12/7/2022 15:15,14.897747,10.857352,,,,,
12/7/2022 15:16,14.94635,10.856439,,,,,
12/7/2022 15:16,14.957028,10.858471,,,,,
12/7/2022 15:16,14.956906,10.865375,,,,,
12/7/2022 15:16,14.947405,10.869045,,,,,
12/7/2022 15:16,14.927248,10.872037,,,,,
12/7/2022 15:16,14.920917,10.872101,,,,,
12/7/2022 15:16,14.925631,10.87699,,,,,
12/7/2022 15:16,14.942338,10.884149,,,,,
12/7/2022 15:16,14.946288,10.892014,,,,,
12/7/2022 15:16,14.954995,10.896781,,,,,
12/7/2022 15:16,14.961689,10.901151,,,,,
12/7/2022 15:16,14.96677,10.902384,,,,,
12/7/2022 15:17,14.970136,10.900601,,,,,
12/7/2022 15:17,14.980708,10.89837,,,,,
12/7/2022 15:17,14.999955,10.901101,,,,,
12/7/2022 15:17,15.037794,10.903545,,,,,
12/7/2022 15:17,15.070608,10.903688,,,,,
12/7/2022 15:17,15.091112,10.901762,,,,,
12/7/2022 15:17,15.097084,10.905326,,,,,
12/7/2022 15:17,15.10087,10.927333,,,,,
12/7/2022 15:17,15.101156,10.930395,,,,,
12/7/2022 15:17,15.09841,10.948555,,,,,
12/7/2022 15:17,15.090545,10.985669,,,,,
12/7/2022 15:17,15.08597,11.012496,,,,,
12/7/2022 15:18,15.08487,11.024127,,,,,
12/7/2022 15:18,15.084875,11.03456,,,,,
12/7/2022 15:18,15.074838,11.035827,,,,,
12/7/2022 15:18,15.071892,11.035259,,,,,
12/7/2022 15:18,15.072305,11.03416,,,,,
12/7/2022 15:18,15.072688,11.029551,,,,,
12/7/2022 15:18,15.068966,11.022159,,,,,
12/7/2022 15:18,15.061584,11.01842,,,,,
12/7/2022 15:18,15.0395,11.002167,,,,,
12/7/2022 15:18,14.997908,10.993418,,,,,
12/7/2022 15:18,14.982239,10.993284,,,,,
12/7/2022 15:18,14.976966,10.992689,,,,,
12/7/2022 15:19,14.976908,10.981224,,,,,
12/7/2022 15:19,14.976802,10.970683,,,,,
12/7/2022 15:19,14.973277,10.957662,,,,,
12/7/2022 15:19,14.96407,10.952573,,,,,
12/7/2022 15:19,14.961978,10.951803,,,,,
12/7/2022 15:19,14.958142,10.951137,,,,,
12/7/2022 15:19,14.957261,10.952578,,,,,
12/7/2022 15:19,14.967673,10.954013,,,,,
12/7/2022 15:19,14.977684,10.954101,,,,,
12/7/2022 15:19,14.979645,10.953888,,,,,
12/7/2022 15:19,14.980384,10.953435,,,,,
12/7/2022 15:19,14.980761,10.952915,,,,,
12/7/2022 15:20,14.960923,10.950187,,,,,
12/7/2022 15:20,14.941331,10.942877,,,,,
12/7/2022 15:20,14.940834,10.940122,,,,,
12/7/2022 15:20,14.944392,10.940451,,,,,
12/7/2022 15:20,14.946567,10.94112,,,,,
12/7/2022 15:20,14.945258,10.940835,,,,,
12/7/2022 15:20,14.94314,10.940712,,,,,
12/7/2022 15:20,14.941388,10.9391,,,,,
12/7/2022 15:20,14.940856,10.930125,,,,,
12/7/2022 15:20,14.942872,10.928193,,,,,
12/7/2022 15:20,14.935031,10.927337,,,,,
12/7/2022 15:20,14.929897,10.927627,,,,,
12/7/2022 15:21,14.926384,10.927782,,,,,
12/7/2022 15:21,14.926292,10.92694,,,,,
12/7/2022 15:21,14.926731,10.910856,,,,,
12/7/2022 15:21,14.927334,10.900004,,,,,
12/7/2022 15:21,14.93194,10.890584,,,,,
12/7/2022 15:21,14.942238,10.889052,,,,,
12/7/2022 15:21,14.941902,10.888827,,,,,
12/7/2022 15:21,14.940753,10.8888,,,,,
12/7/2022 15:21,14.940286,10.890552,,,,,
12/7/2022 15:21,14.9326,10.897311,,,,,
12/7/2022 15:21,14.923866,10.908335,,,,,
12/7/2022 15:21,14.915317,10.919884,,,,,
12/7/2022 15:22,14.913795,10.919483,,,,,
12/7/2022 15:22,14.911811,10.919509,,,,,
12/7/2022 15:22,14.911797,10.922241,,,,,
12/7/2022 15:22,14.911938,10.92828,,,,,
12/7/2022 15:22,14.909125,10.930121,,,,,
12/7/2022 15:22,14.908258,10.940619,,,,,
12/7/2022 15:22,14.90785,10.951198,,,,,
12/7/2022 15:22,14.912678,10.963766,,,,,
12/7/2022 15:22,14.918881,10.966039,,,,,
12/7/2022 15:22,14.924472,10.95792,,,,,
12/7/2022 15:22,14.926628,10.955951,,,,,
12/7/2022 15:22,14.93297,10.954672,,,,,
12/7/2022 15:23,14.96203,10.955288,,,,,
12/7/2022 15:23,14.97718,10.955877,,,,,
12/7/2022 15:23,14.985145,10.962018,,,,,
12/7/2022 15:23,14.986464,10.958679,,,,,
12/7/2022 15:23,14.989812,10.95522,,,,,
12/7/2022 15:23,14.989989,10.955302,,,,,
12/7/2022 15:23,14.991088,10.955218,,,,,
12/7/2022 15:23,14.987506,10.95523,,,,,
12/7/2022 15:23,14.982325,10.955437,,,,,
12/7/2022 15:23,14.975295,10.956656,,,,,
12/7/2022 15:23,14.968906,10.96113,,,,,
12/7/2022 15:23,14.961211,10.96541,,,,,
12/7/2022 15:24,14.957236,10.969998,,,,,
12/7/2022 15:24,14.958622,10.970038,,,,,
12/7/2022 15:24,14.959466,10.96958,,,,,
12/7/2022 15:24,14.95907,10.968879,,,,,
12/7/2022 15:24,14.958938,10.969169,,,,,
12/7/2022 15:24,14.959922,10.968391,,,,,
12/7/2022 15:24,14.968003,10.966913,,,,,
12/7/2022 15:24,14.97805,10.964687,,,,,
12/7/2022 15:24,14.977866,10.964459,,,,,
12/7/2022 15:24,14.972452,10.968648,,,,,
12/7/2022 15:24,14.972125,10.975756,,,,,
12/7/2022 15:24,14.9735,10.97782,,,,,
12/7/2022 15:25,14.973764,10.970628,,,,,
12/7/2022 15:25,14.973722,10.96056,,,,,
12/7/2022 15:25,14.975894,10.960829,,,,,
12/7/2022 15:25,14.975345,10.961752,,,,,
12/7/2022 15:25,14.949633,10.965273,,,,,
12/7/2022 15:25,14.946853,10.979321,,,,,
12/7/2022 15:25,14.943594,10.993409,,,,,
12/7/2022 15:25,14.940089,10.993891,,,,,
12/7/2022 15:25,14.92591,10.993195,,,,,
12/7/2022 15:25,14.9217,10.992799,,,,,
12/7/2022 15:25,14.912562,10.993871,,,,,
12/7/2022 15:25,14.911297,10.9949,,,,,
12/7/2022 15:26,14.911277,10.997256,,,,,
12/7/2022 15:26,14.910014,10.999743,,,,,
12/7/2022 15:26,14.904525,11.002352,,,,,
12/7/2022 15:26,14.905739,11.002566,,,,,
12/7/2022 15:26,14.91014,11.000798,,,,,
12/7/2022 15:26,14.928488,10.999311,,,,,
12/7/2022 15:26,14.943586,10.997541,,,,,
12/7/2022 15:26,14.955367,10.989714,,,,,
12/7/2022 15:26,14.95603,10.979388,,,,,
12/7/2022 15:26,14.95531,10.978404,,,,,
12/7/2022 15:26,14.93678,10.973709,,,,,
12/7/2022 15:26,14.889927,10.954802,,,,,
12/7/2022 15:27,14.871361,10.949007,,,,,
12/7/2022 15:27,14.863884,10.959398,,,,,
12/7/2022 15:27,14.861536,10.970915,,,,,
12/7/2022 15:27,14.866461,10.985947,,,,,
12/7/2022 15:27,14.870539,10.990354,,,,,
12/7/2022 15:27,14.876542,10.991564,,,,,
