Insight Version,1.0.5.2,,,,
Generation Time,11/25/2022 16:05,,,,
Date From,11/25/2022 9:00,,,,
Date To,11/25/2022 16:05,,,,
,,,,,
GMP251,U3730359,1.3.4,,,
,,,,,
GMP251,U3930116,1.3.4,,,
,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,
11/25/2022 12:31,15.142584,11.140048,,,
11/25/2022 12:31,15.138955,11.140203,,,
11/25/2022 12:31,15.133038,11.145977,,,
11/25/2022 12:31,15.114512,11.151918,,,
11/25/2022 12:31,15.106016,11.157159,,,
11/25/2022 12:31,15.104222,11.158873,,,
11/25/2022 12:31,15.103931,11.161391,,,
11/25/2022 12:31,15.103931,11.149022,,,
11/25/2022 12:31,15.095197,11.147038,,,
11/25/2022 12:31,15.065394,11.14766,,,
11/25/2022 12:31,15.02173,11.144821,,,
11/25/2022 12:32,15.025356,11.142292,,,
11/25/2022 12:32,15.025356,11.143377,,,
11/25/2022 12:32,15.043519,11.143256,,,
11/25/2022 12:32,15.072038,11.143031,,,
11/25/2022 12:32,15.072434,11.143166,,,
11/25/2022 12:32,15.072434,11.140203,,,
11/25/2022 12:32,15.07289,11.125513,,,
11/25/2022 12:32,15.074134,11.122189,,,
11/25/2022 12:32,15.077572,11.120487,,,
11/25/2022 12:32,15.076983,11.121259,,,
11/25/2022 12:32,15.076189,11.126574,,,
11/25/2022 12:32,15.074788,11.127652,,,
11/25/2022 12:33,15.073416,11.124741,,,
11/25/2022 12:33,15.059433,11.128013,,,
11/25/2022 12:33,15.054773,11.13788,,,
11/25/2022 12:33,15.05545,11.152606,,,
11/25/2022 12:33,15.057111,11.160102,,,
11/25/2022 12:33,15.07331,11.158781,,,
11/25/2022 12:33,15.073708,11.148589,,,
11/25/2022 12:33,15.057469,11.131621,,,
11/25/2022 12:33,15.042416,11.147946,,,
11/25/2022 12:33,15.039184,11.157143,,,
11/25/2022 12:33,15.037606,11.164312,,,
11/25/2022 12:33,15.032105,11.211328,,,
11/25/2022 12:34,15.027355,11.210327,,,
11/25/2022 12:34,15.024386,11.205859,,,
11/25/2022 12:34,15.022522,11.204582,,,
11/25/2022 12:34,15.019562,11.204986,,,
11/25/2022 12:34,15.020027,11.205602,,,
11/25/2022 12:34,15.020548,11.202806,,,
11/25/2022 12:34,15.019634,11.185755,,,
11/25/2022 12:34,15.012627,11.175216,,,
11/25/2022 12:34,15.007503,11.171934,,,
11/25/2022 12:34,15.007727,11.168362,,,
11/25/2022 12:34,15.008019,11.160972,,,
11/25/2022 12:34,15.000627,11.158389,,,
11/25/2022 12:35,14.984017,11.154292,,,
11/25/2022 12:35,14.983038,11.136876,,,
11/25/2022 12:35,14.982075,11.132852,,,
11/25/2022 12:35,14.982277,11.135538,,,
11/25/2022 12:35,14.984339,11.139463,,,
11/25/2022 12:35,14.986016,11.14055,,,
11/25/2022 12:35,14.985702,11.140263,,,
11/25/2022 12:35,14.987266,11.138295,,,
11/25/2022 12:35,14.990328,11.136125,,,
11/25/2022 12:35,14.990773,11.134885,,,
11/25/2022 12:35,14.992923,11.136176,,,
11/25/2022 12:35,15.005531,11.144762,,,
11/25/2022 12:36,15.017478,11.15697,,,
11/25/2022 12:36,15.032702,11.162401,,,
11/25/2022 12:36,15.043511,11.157261,,,
11/25/2022 12:36,15.058742,11.156055,,,
11/25/2022 12:36,15.059953,11.155018,,,
11/25/2022 12:36,15.06137,11.15492,,,
11/25/2022 12:36,15.063839,11.162786,,,
11/25/2022 12:36,15.064136,11.172402,,,
11/25/2022 12:36,15.062872,11.185022,,,
11/25/2022 12:36,15.061853,11.194362,,,
11/25/2022 12:36,15.060603,11.200341,,,
11/25/2022 12:36,15.06052,11.204335,,,
11/25/2022 12:37,15.058745,11.239508,,,
11/25/2022 12:37,15.052658,11.259902,,,
11/25/2022 12:37,15.051412,11.292063,,,
11/25/2022 12:37,15.051528,11.301763,,,
11/25/2022 12:37,15.05325,11.294426,,,
11/25/2022 12:37,15.054189,11.279183,,,
11/25/2022 12:37,15.045456,11.272088,,,
11/25/2022 12:37,15.046025,11.259416,,,
11/25/2022 12:37,15.05642,11.249567,,,
11/25/2022 12:37,15.056348,11.247687,,,
11/25/2022 12:37,15.056355,11.247891,,,
11/25/2022 12:37,15.057997,11.240723,,,
11/25/2022 12:38,15.05818,11.239468,,,
11/25/2022 12:38,15.049025,11.238223,,,
11/25/2022 12:38,15.035933,11.237127,,,
11/25/2022 12:38,15.022789,11.229675,,,
11/25/2022 12:38,15.022339,11.221558,,,
11/25/2022 12:38,15.024981,11.198248,,,
11/25/2022 12:38,15.030177,11.168439,,,
11/25/2022 12:38,15.028562,11.160416,,,
11/25/2022 12:38,15.024738,11.156629,,,
11/25/2022 12:38,15.024831,11.155361,,,
11/25/2022 12:38,15.025367,11.156462,,,
11/25/2022 12:38,15.034881,11.156002,,,
11/25/2022 12:39,15.047638,11.150302,,,
11/25/2022 12:39,15.058033,11.148604,,,
11/25/2022 12:39,15.081781,11.151588,,,
11/25/2022 12:39,15.086803,11.152083,,,
11/25/2022 12:39,15.060442,11.153938,,,
11/25/2022 12:39,15.032447,11.16327,,,
11/25/2022 12:39,14.961975,11.180525,,,
11/25/2022 12:39,14.937039,11.194503,,,
11/25/2022 12:39,14.93765,11.19295,,,
11/25/2022 12:39,14.94367,11.188856,,,
11/25/2022 12:39,14.95018,11.188488,,,
11/25/2022 12:39,14.953716,11.18799,,,
11/25/2022 12:40,14.958416,11.187932,,,
11/25/2022 12:40,14.964177,11.185177,,,
11/25/2022 12:40,14.981867,11.184873,,,
11/25/2022 12:40,14.989944,11.18497,,,
11/25/2022 12:40,14.98979,11.186045,,,
11/25/2022 12:40,14.989077,11.189067,,,
11/25/2022 12:40,14.989866,11.180607,,,
11/25/2022 12:40,14.990503,11.174645,,,
11/25/2022 12:40,14.994542,11.169594,,,
11/25/2022 12:40,14.996458,11.168548,,,
11/25/2022 12:40,14.997931,11.168632,,,
11/25/2022 12:40,15.00386,11.168166,,,
11/25/2022 12:41,15.006912,11.154806,,,
11/25/2022 12:41,15.008783,11.143877,,,
11/25/2022 12:41,15.008983,11.139541,,,
11/25/2022 12:41,15.014289,11.139474,,,
11/25/2022 12:41,15.031977,11.137952,,,
11/25/2022 12:41,15.043314,11.137198,,,
11/25/2022 12:41,15.045577,11.13183,,,
11/25/2022 12:41,15.045838,11.128631,,,
11/25/2022 12:41,15.041722,11.128812,,,
11/25/2022 12:41,15.038984,11.129187,,,
11/25/2022 12:41,15.047172,11.130213,,,
11/25/2022 12:41,15.050639,11.136088,,,
11/25/2022 12:42,15.057169,11.147178,,,
11/25/2022 12:42,15.05992,11.150895,,,
11/25/2022 12:42,15.06373,11.150925,,,
11/25/2022 12:42,15.064573,11.150198,,,
11/25/2022 12:42,15.063688,11.149474,,,
11/25/2022 12:42,15.063973,11.149159,,,
11/25/2022 12:42,15.06518,11.15072,,,
11/25/2022 12:42,15.066577,11.154467,,,
11/25/2022 12:42,15.067058,11.154575,,,
11/25/2022 12:42,15.082747,11.15542,,,
11/25/2022 12:42,15.084583,11.160624,,,
11/25/2022 12:42,15.085217,11.167047,,,
11/25/2022 12:43,15.086786,11.169326,,,
11/25/2022 12:43,15.09541,11.171967,,,
11/25/2022 12:43,15.11075,11.172096,,,
11/25/2022 12:43,15.12577,11.171382,,,
11/25/2022 12:43,15.130873,11.171881,,,
11/25/2022 12:43,15.14298,11.172196,,,
11/25/2022 12:43,15.1415,11.173281,,,
11/25/2022 12:43,15.120847,11.17325,,,
11/25/2022 12:43,15.117766,11.170554,,,
11/25/2022 12:43,15.149364,11.156608,,,
11/25/2022 12:43,15.152967,11.126774,,,
11/25/2022 12:43,15.142295,11.122075,,,
11/25/2022 12:44,15.12742,11.124808,,,
11/25/2022 12:44,15.12483,11.128091,,,
11/25/2022 12:44,15.120294,11.130571,,,
11/25/2022 12:44,15.120169,11.132552,,,
11/25/2022 12:44,15.120277,11.133915,,,
11/25/2022 12:44,15.11899,11.14248,,,
11/25/2022 12:44,15.11752,11.149269,,,
11/25/2022 12:44,15.117308,11.157873,,,
11/25/2022 12:44,15.117112,11.161236,,,
11/25/2022 12:44,15.118089,11.158491,,,
11/25/2022 12:44,15.125189,11.155861,,,
11/25/2022 12:44,15.116997,11.155874,,,
11/25/2022 12:45,15.108319,11.155449,,,
11/25/2022 12:45,15.107022,11.155536,,,
11/25/2022 12:45,15.106103,11.162123,,,
11/25/2022 12:45,15.070962,11.163381,,,
11/25/2022 12:45,15.056947,11.163419,,,
11/25/2022 12:45,15.084325,11.162619,,,
11/25/2022 12:45,15.098112,11.161727,,,
11/25/2022 12:45,15.087067,11.160522,,,
11/25/2022 12:45,15.0785,11.156245,,,
11/25/2022 12:45,15.077584,11.152843,,,
11/25/2022 12:45,15.076742,11.129382,,,
11/25/2022 12:45,15.069777,11.116152,,,
11/25/2022 12:46,15.060861,11.108005,,,
11/25/2022 12:46,15.054914,11.108043,,,
11/25/2022 12:46,15.049323,11.10962,,,
11/25/2022 12:46,15.043916,11.103558,,,
11/25/2022 12:46,15.043845,11.093161,,,
11/25/2022 12:46,15.04877,11.086098,,,
11/25/2022 12:46,15.05473,11.087587,,,
11/25/2022 12:46,15.056105,11.087189,,,
11/25/2022 12:46,15.06096,11.07559,,,
11/25/2022 12:46,15.065055,11.077661,,,
11/25/2022 12:46,15.064572,11.082605,,,
11/25/2022 12:46,15.058878,11.086554,,,
11/25/2022 12:47,15.039366,11.089037,,,
11/25/2022 12:47,15.03737,11.102995,,,
11/25/2022 12:47,15.03736,11.111977,,,
11/25/2022 12:47,15.037295,11.129305,,,
11/25/2022 12:47,15.037692,11.130931,,,
11/25/2022 12:47,15.040653,11.123748,,,
11/25/2022 12:47,15.041197,11.119062,,,
11/25/2022 12:47,15.041594,11.118953,,,
11/25/2022 12:47,15.050883,11.111129,,,
11/25/2022 12:47,15.068748,11.105384,,,
11/25/2022 12:47,15.072797,11.10421,,,
11/25/2022 12:47,15.072322,11.099343,,,
11/25/2022 12:48,15.070517,11.081603,,,
11/25/2022 12:48,15.069042,11.076155,,,
11/25/2022 12:48,15.066827,11.066219,,,
11/25/2022 12:48,15.055173,11.064799,,,
11/25/2022 12:48,15.050933,11.064939,,,
11/25/2022 12:48,15.03687,11.064835,,,
11/25/2022 12:48,15.021805,11.060438,,,
11/25/2022 12:48,14.99722,11.052253,,,
11/25/2022 12:48,14.994922,11.048161,,,
11/25/2022 12:48,14.994966,11.037303,,,
11/25/2022 12:48,15.004942,11.033302,,,
11/25/2022 12:48,15.020405,11.029041,,,
11/25/2022 12:49,15.024772,11.021448,,,
11/25/2022 12:49,15.028514,11.018344,,,
11/25/2022 12:49,15.029745,11.0346,,,
11/25/2022 12:49,15.029456,11.035353,,,
11/25/2022 12:49,15.029492,11.032802,,,
11/25/2022 12:49,15.034811,11.029802,,,
11/25/2022 12:49,15.041492,11.025057,,,
11/25/2022 12:49,15.042198,11.019919,,,
11/25/2022 12:49,15.04301,11.021711,,,
11/25/2022 12:49,15.044553,11.022915,,,
11/25/2022 12:49,15.04617,11.037031,,,
11/25/2022 12:49,15.045567,11.04286,,,
11/25/2022 12:50,15.045123,11.042627,,,
11/25/2022 12:50,15.046636,11.046244,,,
11/25/2022 12:50,15.046497,11.059136,,,
11/25/2022 12:50,15.049614,11.065669,,,
11/25/2022 12:50,15.065716,11.071869,,,
11/25/2022 12:50,15.089489,11.072341,,,
11/25/2022 12:50,15.097408,11.078591,,,
11/25/2022 12:50,15.124964,11.082837,,,
11/25/2022 12:50,15.13603,11.085369,,,
11/25/2022 12:50,15.139512,11.078094,,,
11/25/2022 12:50,15.137336,11.065815,,,
11/25/2022 12:50,15.132578,11.061377,,,
11/25/2022 12:51,15.13141,11.058967,,,
11/25/2022 12:51,15.130981,11.050362,,,
11/25/2022 12:51,15.130264,11.051252,,,
11/25/2022 12:51,15.111692,11.053098,,,
11/25/2022 12:51,15.103144,11.05312,,,
11/25/2022 12:51,15.101489,11.047829,,,
11/25/2022 12:51,15.090723,11.038377,,,
11/25/2022 12:51,15.087211,11.036903,,,
11/25/2022 12:51,15.076606,11.034988,,,
11/25/2022 12:51,15.066558,11.035567,,,
11/25/2022 12:51,15.039961,11.037666,,,
11/25/2022 12:51,15.037661,11.050913,,,
11/25/2022 12:52,15.013467,11.048458,,,
11/25/2022 12:52,14.996889,11.037954,,,
11/25/2022 12:52,14.995417,11.026521,,,
11/25/2022 12:52,14.995306,11.026401,,,
11/25/2022 12:52,14.996981,11.026312,,,
11/25/2022 12:52,14.997314,11.025676,,,
11/25/2022 12:52,14.997764,11.012044,,,
11/25/2022 12:52,14.997905,11.002839,,,
11/25/2022 12:52,14.998436,10.992536,,,
11/25/2022 12:52,15.002688,10.989046,,,
11/25/2022 12:52,15.006966,10.989014,,,
11/25/2022 12:52,15.021122,10.988466,,,
11/25/2022 12:53,15.037345,10.989631,,,
11/25/2022 12:53,15.050611,10.992158,,,
11/25/2022 12:53,15.054375,10.990338,,,
11/25/2022 12:53,15.053944,10.985498,,,
11/25/2022 12:53,15.033845,10.987831,,,
11/25/2022 12:53,15.014156,10.997713,,,
11/25/2022 12:53,15.014148,11.004773,,,
11/25/2022 12:53,15.01382,11.006448,,,
11/25/2022 12:53,15.014019,11.006666,,,
11/25/2022 12:53,15.014017,11.003997,,,
11/25/2022 12:53,15.013814,11.003314,,,
11/25/2022 12:53,15.019195,10.999776,,,
11/25/2022 12:54,15.024097,10.985462,,,
11/25/2022 12:54,15.024453,10.966277,,,
11/25/2022 12:54,15.026081,10.964167,,,
11/25/2022 12:54,15.028284,10.960025,,,
11/25/2022 12:54,15.042544,10.959763,,,
11/25/2022 12:54,15.05109,10.955875,,,
11/25/2022 12:54,15.058555,10.943037,,,
11/25/2022 12:54,15.061975,10.935229,,,
11/25/2022 12:54,15.063792,10.933835,,,
11/25/2022 12:54,15.063575,10.932385,,,
11/25/2022 12:54,15.063539,10.931983,,,
11/25/2022 12:54,15.061803,10.932274,,,
11/25/2022 12:55,15.054192,10.927264,,,
11/25/2022 12:55,15.04796,10.924232,,,
11/25/2022 12:55,15.040689,10.922156,,,
11/25/2022 12:55,15.04028,10.923303,,,
11/25/2022 12:55,15.036892,10.926355,,,
11/25/2022 12:55,15.028077,10.937645,,,
11/25/2022 12:55,15.028145,10.946305,,,
11/25/2022 12:55,15.029069,10.949986,,,
11/25/2022 12:55,15.031598,10.959748,,,
11/25/2022 12:55,15.024105,10.960166,,,
11/25/2022 12:55,15.017558,10.954551,,,
11/25/2022 12:55,15.020312,10.954148,,,
11/25/2022 12:56,15.020848,10.989135,,,
11/25/2022 12:56,15.020822,10.994655,,,
11/25/2022 12:56,15.02024,10.991084,,,
11/25/2022 12:56,15.019005,10.98502,,,
11/25/2022 12:56,15.02014,10.985102,,,
11/25/2022 12:56,15.021148,10.98487,,,
11/25/2022 12:56,15.022223,10.977788,,,
11/25/2022 12:56,15.02311,10.964313,,,
11/25/2022 12:56,15.027488,10.953729,,,
11/25/2022 12:56,15.028948,10.965025,,,
11/25/2022 12:56,15.040084,10.965025,,,
11/25/2022 12:56,15.047425,10.977093,,,
11/25/2022 12:57,15.052011,10.97849,,,
11/25/2022 12:57,15.047958,10.978687,,,
11/25/2022 12:57,15.046614,10.978687,,,
11/25/2022 12:57,15.046744,10.979341,,,
11/25/2022 12:57,15.054316,10.979341,,,
11/25/2022 12:57,15.05912,10.985788,,,
11/25/2022 12:57,15.056178,10.985788,,,
11/25/2022 12:57,15.054467,10.985533,,,
11/25/2022 12:57,15.055558,10.985534,,,
11/25/2022 12:57,15.075116,10.985559,,,
11/25/2022 12:57,15.093919,10.985618,,,
11/25/2022 12:57,15.116089,10.985589,,,
11/25/2022 12:58,15.114573,10.982023,,,
11/25/2022 12:58,15.112142,10.978919,,,
11/25/2022 12:58,15.111433,10.979433,,,
11/25/2022 12:58,15.110814,10.977305,,,
11/25/2022 12:58,15.110806,10.966031,,,
11/25/2022 12:58,15.1139,10.966679,,,
11/25/2022 12:58,15.116225,10.968885,,,
11/25/2022 12:58,15.117364,10.976135,,,
11/25/2022 12:58,15.116234,10.988643,,,
11/25/2022 12:58,15.115523,10.988433,,,
11/25/2022 12:58,15.113881,10.986884,,,
11/25/2022 12:58,15.112086,10.986253,,,
11/25/2022 12:59,15.111527,10.985373,,,
11/25/2022 12:59,15.108281,10.977198,,,
11/25/2022 12:59,15.109903,10.975983,,,
11/25/2022 12:59,15.111569,10.976636,,,
11/25/2022 12:59,15.111556,10.975831,,,
11/25/2022 12:59,15.112916,10.975775,,,
11/25/2022 12:59,15.12155,10.975696,,,
11/25/2022 12:59,15.125127,10.974574,,,
11/25/2022 12:59,15.127483,10.97311,,,
11/25/2022 12:59,15.128436,10.967884,,,
11/25/2022 12:59,15.127272,10.964543,,,
11/25/2022 12:59,15.127769,10.964069,,,
11/25/2022 13:00,15.130555,10.969925,,,
11/25/2022 13:00,15.143875,10.971502,,,
11/25/2022 13:00,15.156192,10.972638,,,
11/25/2022 13:00,15.164902,10.972716,,,
11/25/2022 13:00,15.164756,10.969335,,,
11/25/2022 13:00,15.164292,10.95977,,,
11/25/2022 13:00,15.158531,10.962699,,,
11/25/2022 13:00,15.150138,10.964657,,,
11/25/2022 13:00,15.137069,10.96484,,,
11/25/2022 13:00,15.131048,10.969754,,,
11/25/2022 13:00,15.127969,10.982261,,,
11/25/2022 13:00,15.116194,10.98284,,,
11/25/2022 13:01,15.103844,10.983134,,,
11/25/2022 13:01,15.092225,10.984976,,,
11/25/2022 13:01,15.086819,10.988803,,,
11/25/2022 13:01,15.0749,11.016913,,,
11/25/2022 13:01,15.062286,11.026789,,,
11/25/2022 13:01,15.059738,11.02833,,,
11/25/2022 13:01,15.049528,11.028228,,,
11/25/2022 13:01,15.040962,11.028887,,,
11/25/2022 13:01,15.027458,11.028926,,,
11/25/2022 13:01,15.02356,11.028019,,,
11/25/2022 13:01,15.023203,11.027938,,,
11/25/2022 13:01,15.026133,11.027244,,,
11/25/2022 13:02,15.033345,11.026992,,,
11/25/2022 13:02,15.037058,11.029124,,,
11/25/2022 13:02,15.039898,11.030311,,,
11/25/2022 13:02,15.046455,11.014891,,,
11/25/2022 13:02,15.057366,11.016923,,,
11/25/2022 13:02,15.070777,11.019248,,,
11/25/2022 13:02,15.086661,11.023196,,,
11/25/2022 13:02,15.0917,11.032706,,,
11/25/2022 13:02,15.091245,11.040439,,,
11/25/2022 13:02,15.089869,11.051273,,,
11/25/2022 13:02,15.09004,11.071648,,,
11/25/2022 13:02,15.094952,11.078905,,,
11/25/2022 13:03,15.097436,11.088656,,,
11/25/2022 13:03,15.092997,11.094115,,,
11/25/2022 13:03,15.094398,11.096068,,,
11/25/2022 13:03,15.108162,11.094596,,,
11/25/2022 13:03,15.114164,11.090768,,,
11/25/2022 13:03,15.118534,11.088399,,,
11/25/2022 13:03,15.12237,11.083209,,,
11/25/2022 13:03,15.10818,11.062192,,,
11/25/2022 13:03,15.093036,11.050495,,,
11/25/2022 13:03,15.083848,11.047714,,,
11/25/2022 13:03,15.084927,11.041024,,,
11/25/2022 13:03,15.0867,11.035371,,,
11/25/2022 13:04,15.100066,11.047736,,,
11/25/2022 13:04,15.11089,11.069894,,,
11/25/2022 13:04,15.121364,11.080727,,,
11/25/2022 13:04,15.120848,11.075387,,,
11/25/2022 13:04,15.115439,11.069957,,,
11/25/2022 13:04,15.115077,11.064834,,,
11/25/2022 13:04,15.125105,11.06442,,,
11/25/2022 13:04,15.134281,11.062595,,,
11/25/2022 13:04,15.135322,11.061995,,,
11/25/2022 13:04,15.13458,11.054803,,,
11/25/2022 13:04,15.129172,11.038509,,,
11/25/2022 13:04,15.117984,11.03462,,,
11/25/2022 13:05,15.104147,11.027026,,,
11/25/2022 13:05,15.101644,11.019348,,,
11/25/2022 13:05,15.101072,11.007445,,,
11/25/2022 13:05,15.102927,11.005087,,,
11/25/2022 13:05,15.103719,11.002998,,,
11/25/2022 13:05,15.1066,11.002786,,,
11/25/2022 13:05,15.117723,11.003086,,,
11/25/2022 13:05,15.129719,11.007095,,,
11/25/2022 13:05,15.137511,11.009198,,,
11/25/2022 13:05,15.136078,11.017048,,,
11/25/2022 13:05,15.131867,11.019176,,,
11/25/2022 13:05,15.117236,11.024153,,,
11/25/2022 13:06,15.113748,11.039359,,,
11/25/2022 13:06,15.109066,11.045543,,,
11/25/2022 13:06,15.098264,11.04552,,,
11/25/2022 13:06,15.087514,11.049445,,,
11/25/2022 13:06,15.086975,11.062607,,,
11/25/2022 13:06,15.086048,11.060856,,,
11/25/2022 13:06,15.084648,11.056308,,,
11/25/2022 13:06,15.079202,11.054335,,,
11/25/2022 13:06,15.058638,11.053898,,,
11/25/2022 13:06,15.04976,11.049387,,,
11/25/2022 13:06,15.049869,11.06214,,,
11/25/2022 13:06,15.049981,11.064252,,,
11/25/2022 13:07,15.051086,11.064233,,,
11/25/2022 13:07,15.043252,11.070992,,,
11/25/2022 13:07,15.021377,11.087398,,,
11/25/2022 13:07,15.017355,11.095327,,,
11/25/2022 13:07,15.020281,11.106315,,,
11/25/2022 13:07,15.021255,11.113102,,,
11/25/2022 13:07,15.020912,11.114023,,,
11/25/2022 13:07,15.021531,11.114639,,,
11/25/2022 13:07,15.022198,11.123052,,,
11/25/2022 13:07,15.02276,11.13157,,,
11/25/2022 13:07,15.02229,11.133641,,,
11/25/2022 13:07,15.025238,11.134527,,,
11/25/2022 13:08,15.031105,11.134851,,,
11/25/2022 13:08,15.030064,11.135153,,,
11/25/2022 13:08,15.025961,11.127691,,,
11/25/2022 13:08,15.025145,11.118952,,,
11/25/2022 13:08,15.017198,11.11609,,,
11/25/2022 13:08,15.009125,11.110183,,,
11/25/2022 13:08,15.009198,11.109547,,,
11/25/2022 13:08,15.010016,11.113788,,,
11/25/2022 13:08,15.015011,11.117144,,,
11/25/2022 13:08,15.017984,11.119184,,,
11/25/2022 13:08,15.01774,11.122695,,,
11/25/2022 13:08,15.012512,11.134505,,,
11/25/2022 13:09,15.009995,11.138609,,,
11/25/2022 13:09,15.010175,11.139236,,,
11/25/2022 13:09,15.009684,11.138281,,,
11/25/2022 13:09,15.009244,11.134347,,,
11/25/2022 13:09,15.011138,11.129892,,,
11/25/2022 13:09,15.01582,11.117508,,,
11/25/2022 13:09,15.027788,11.089444,,,
11/25/2022 13:09,15.046348,11.086981,,,
11/25/2022 13:09,15.062123,11.087084,,,
11/25/2022 13:09,15.062166,11.088328,,,
11/25/2022 13:09,15.08314,11.085645,,,
11/25/2022 13:09,15.101827,11.082965,,,
11/25/2022 13:10,15.119602,11.089902,,,
11/25/2022 13:10,15.125016,11.096841,,,
11/25/2022 13:10,15.12612,11.106238,,,
11/25/2022 13:10,15.126816,11.11201,,,
11/25/2022 13:10,15.127527,11.112162,,,
11/25/2022 13:10,15.136925,11.109902,,,
11/25/2022 13:10,15.137261,11.110127,,,
11/25/2022 13:10,15.146758,11.112711,,,
11/25/2022 13:10,15.154386,11.112721,,,
11/25/2022 13:10,15.165355,11.117529,,,
11/25/2022 13:10,15.17351,11.129443,,,
11/25/2022 13:10,15.176998,11.139069,,,
11/25/2022 13:11,15.177261,11.147639,,,
11/25/2022 13:11,15.17743,11.161447,,,
11/25/2022 13:11,15.177272,11.168966,,,
11/25/2022 13:11,15.177278,11.177587,,,
11/25/2022 13:11,15.181488,11.181595,,,
11/25/2022 13:11,15.182247,11.185392,,,
11/25/2022 13:11,15.184645,11.199085,,,
11/25/2022 13:11,15.191397,11.206976,,,
11/25/2022 13:11,15.198892,11.221356,,,
11/25/2022 13:11,15.192256,11.224746,,,
11/25/2022 13:11,15.183808,11.219245,,,
11/25/2022 13:11,15.179531,11.207727,,,
11/25/2022 13:12,15.167619,11.207708,,,
11/25/2022 13:12,15.163052,11.209815,,,
11/25/2022 13:12,15.169792,11.213605,,,
11/25/2022 13:12,15.170173,11.215233,,,
11/25/2022 13:12,15.163292,11.218635,,,
11/25/2022 13:12,15.157234,11.220496,,,
11/25/2022 13:12,15.152175,11.220635,,,
11/25/2022 13:12,15.14629,11.219621,,,
11/25/2022 13:12,15.136384,11.210284,,,
11/25/2022 13:12,15.13308,11.200877,,,
11/25/2022 13:12,15.131855,11.200723,,,
11/25/2022 13:12,15.125081,11.201609,,,
11/25/2022 13:13,15.121034,11.202099,,,
11/25/2022 13:13,15.099756,11.208547,,,
11/25/2022 13:13,15.084642,11.22304,,,
11/25/2022 13:13,15.06237,11.240349,,,
11/25/2022 13:13,15.053178,11.24645,,,
11/25/2022 13:13,15.049119,11.246655,,,
11/25/2022 13:13,15.046836,11.246387,,,
11/25/2022 13:13,15.046752,11.243556,,,
11/25/2022 13:13,15.04443,11.237265,,,
11/25/2022 13:13,15.040588,11.235749,,,
11/25/2022 13:13,15.043983,11.233515,,,
11/25/2022 13:13,15.045948,11.233401,,,
11/25/2022 13:14,15.049911,11.230235,,,
11/25/2022 13:14,15.055312,11.228138,,,
11/25/2022 13:14,15.082722,11.226996,,,
11/25/2022 13:14,15.098805,11.225155,,,
11/25/2022 13:14,15.10112,11.188619,,,
11/25/2022 13:14,15.068345,11.183663,,,
11/25/2022 13:14,15.064297,11.184274,,,
11/25/2022 13:14,15.065798,11.183966,,,
11/25/2022 13:14,15.067894,11.184162,,,
11/25/2022 13:14,15.069073,11.189696,,,
11/25/2022 13:14,15.070353,11.181256,,,
11/25/2022 13:14,15.070284,11.169388,,,
11/25/2022 13:15,15.056122,11.167991,,,
11/25/2022 13:15,15.047436,11.158309,,,
11/25/2022 13:15,15.04769,11.152132,,,
11/25/2022 13:15,15.052328,11.151852,,,
11/25/2022 13:15,15.057338,11.151845,,,
11/25/2022 13:15,15.061388,11.153048,,,
11/25/2022 13:15,15.066595,11.154027,,,
11/25/2022 13:15,15.078262,11.151641,,,
11/25/2022 13:15,15.08148,11.151743,,,
11/25/2022 13:15,15.086036,11.15536,,,
11/25/2022 13:15,15.088377,11.153642,,,
11/25/2022 13:15,15.090233,11.153582,,,
11/25/2022 13:16,15.091247,11.161363,,,
11/25/2022 13:16,15.092395,11.147016,,,
11/25/2022 13:16,15.092434,11.112724,,,
11/25/2022 13:16,15.093961,11.108912,,,
11/25/2022 13:16,15.094723,11.108728,,,
11/25/2022 13:16,15.094972,11.101151,,,
11/25/2022 13:16,15.094175,11.095377,,,
11/25/2022 13:16,15.088648,11.096234,,,
11/25/2022 13:16,15.081781,11.098707,,,
11/25/2022 13:16,15.084075,11.097657,,,
11/25/2022 13:16,15.089364,11.086329,,,
11/25/2022 13:16,15.093012,11.084747,,,
11/25/2022 13:17,15.094477,11.0885,,,
11/25/2022 13:17,15.096008,11.117018,,,
11/25/2022 13:17,15.098128,11.125606,,,
11/25/2022 13:17,15.09766,11.131209,,,
11/25/2022 13:17,15.095678,11.133593,,,
11/25/2022 13:17,15.096384,11.134178,,,
11/25/2022 13:17,15.100952,11.132939,,,
11/25/2022 13:17,15.105212,11.132415,,,
11/25/2022 13:17,15.108342,11.132747,,,
11/25/2022 13:17,15.115183,11.146805,,,
11/25/2022 13:17,15.115403,11.153084,,,
11/25/2022 13:17,15.114984,11.151724,,,
11/25/2022 13:18,15.115073,11.148231,,,
11/25/2022 13:18,15.114619,11.144093,,,
11/25/2022 13:18,15.112814,11.141203,,,
11/25/2022 13:18,15.114538,11.138537,,,
11/25/2022 13:18,15.121177,11.143129,,,
11/25/2022 13:18,15.128188,11.142631,,,
11/25/2022 13:18,15.12762,11.140596,,,
11/25/2022 13:18,15.126988,11.144448,,,
11/25/2022 13:18,15.126458,11.163544,,,
11/25/2022 13:18,15.134411,11.166952,,,
11/25/2022 13:18,15.153325,11.166986,,,
11/25/2022 13:18,15.151392,11.166755,,,
