Insight Version,1.0.5.2,,,,
Generation Time,12/09/2022 18:48,,,,
Date From,12/09/2022 09:14,,,,
Date To,12/09/2022 18:48,,,,
,,,,,
GMP251,U3730359,1.3.4,,,
,,,,,
GMP251,U3930116,1.3.4,,,
,,,,,
Timestamp,GMP251 U3730359 - Carbon dioxide concentration (%),GMP251 U3930116 - Carbon dioxide concentration (%),,,
12/09/2022 11:25,15.087334,11.161937,,,
12/09/2022 11:26,15.08885,11.16283,,,
12/09/2022 11:26,15.088686,11.163809,,,
12/09/2022 11:26,15.088984,11.137126,,,
12/09/2022 11:26,15.088798,11.05527,,,
12/09/2022 11:26,15.082138,10.932602,,,
12/09/2022 11:26,15.076714,10.891438,,,
12/09/2022 11:26,15.07174,10.856623,,,
12/09/2022 11:26,15.05377,10.848372,,,
12/09/2022 11:26,15.052073,10.83629,,,
12/09/2022 11:26,15.050677,10.821659,,,
12/09/2022 11:26,15.049738,10.80778,,,
12/09/2022 11:26,15.074353,10.807219,,,
12/09/2022 11:27,15.077817,10.80897,,,
12/09/2022 11:27,15.062405,10.810218,,,
12/09/2022 11:27,15.040184,10.798281,,,
12/09/2022 11:27,15.029831,10.788297,,,
12/09/2022 11:27,15.028602,10.771117,,,
12/09/2022 11:27,15.029914,10.76307,,,
12/09/2022 11:27,15.030123,10.756294,,,
12/09/2022 11:27,15.031236,10.75463,,,
12/09/2022 11:27,15.031803,10.757138,,,
12/09/2022 11:27,15.031694,10.763063,,,
12/09/2022 11:27,15.00697,10.766352,,,
12/09/2022 11:27,15.001117,10.77249,,,
12/09/2022 11:28,15.008819,10.77578,,,
12/09/2022 11:28,15.014627,10.781627,,,
12/09/2022 11:28,14.988417,10.782809,,,
12/09/2022 11:28,14.987364,10.782594,,,
12/09/2022 11:28,14.993761,10.782632,,,
12/09/2022 11:28,14.994631,10.787039,,,
12/09/2022 11:28,14.992439,10.799803,,,
12/09/2022 11:28,14.985842,10.821588,,,
12/09/2022 11:28,14.981222,10.837161,,,
12/09/2022 11:28,14.981877,10.838205,,,
12/09/2022 11:28,14.985869,10.836345,,,
12/09/2022 11:28,14.983727,10.838491,,,
12/09/2022 11:29,14.981352,10.839634,,,
12/09/2022 11:29,14.982319,10.833766,,,
12/09/2022 11:29,14.980303,10.830084,,,
12/09/2022 11:29,14.967006,10.829781,,,
12/09/2022 11:29,14.950784,10.831284,,,
12/09/2022 11:29,14.926383,10.838712,,,
12/09/2022 11:29,14.914327,10.83919,,,
12/09/2022 11:29,14.931794,10.838166,,,
12/09/2022 11:29,14.950502,10.838275,,,
12/09/2022 11:29,14.973481,10.839798,,,
12/09/2022 11:29,14.996336,10.839102,,,
12/09/2022 11:29,15.03942,10.840077,,,
12/09/2022 11:30,15.05388,10.845127,,,
12/09/2022 11:30,15.05613,10.85321,,,
12/09/2022 11:30,15.055589,10.858467,,,
12/09/2022 11:30,15.053067,10.876159,,,
12/09/2022 11:30,15.04711,10.900831,,,
12/09/2022 11:30,15.046573,10.945355,,,
12/09/2022 11:30,15.047853,10.964423,,,
12/09/2022 11:30,15.046988,11.005291,,,
12/09/2022 11:30,15.046425,11.089861,,,
12/09/2022 11:30,15.047564,11.222861,,,
12/09/2022 11:30,15.047845,11.258772,,,
12/09/2022 11:30,15.048014,11.288916,,,
12/09/2022 11:31,15.053547,11.304554,,,
12/09/2022 11:31,15.062252,11.30353,,,
12/09/2022 11:31,15.06694,11.290712,,,
12/09/2022 11:31,15.067861,11.248085,,,
12/09/2022 11:31,15.070323,11.149711,,,
12/09/2022 11:31,15.071455,11.115035,,,
12/09/2022 11:31,15.067934,11.079995,,,
12/09/2022 11:31,15.065123,11.069278,,,
12/09/2022 11:31,15.072692,11.067846,,,
12/09/2022 11:31,15.086562,11.067206,,,
12/09/2022 11:31,15.086683,11.043404,,,
12/09/2022 11:31,15.09111,10.993641,,,
12/09/2022 11:32,15.095772,10.953626,,,
12/09/2022 11:32,15.101084,10.82593,,,
12/09/2022 11:32,15.100283,10.758345,,,
12/09/2022 11:32,15.097489,10.714506,,,
12/09/2022 11:32,15.09746,10.697321,,,
12/09/2022 11:32,15.097367,10.666938,,,
12/09/2022 11:32,15.096814,10.650106,,,
12/09/2022 11:32,15.096381,10.632474,,,
12/09/2022 11:32,15.096808,10.632709,,,
12/09/2022 11:32,15.096714,10.633259,,,
12/09/2022 11:32,15.098672,10.633977,,,
12/09/2022 11:32,15.098939,10.638075,,,
12/09/2022 11:33,15.10288,10.638768,,,
12/09/2022 11:33,15.105586,10.639339,,,
12/09/2022 11:33,15.10542,10.647503,,,
12/09/2022 11:33,15.10562,10.652756,,,
12/09/2022 11:33,15.108286,10.656658,,,
12/09/2022 11:33,15.109322,10.658521,,,
12/09/2022 11:33,15.108922,10.661373,,,
12/09/2022 11:33,15.108119,10.666349,,,
12/09/2022 11:33,15.102817,10.681705,,,
12/09/2022 11:33,15.091503,10.683185,,,
12/09/2022 11:33,15.081845,10.711893,,,
12/09/2022 11:33,15.066339,10.751779,,,
12/09/2022 11:34,15.056756,10.773535,,,
12/09/2022 11:34,15.050916,10.771007,,,
12/09/2022 11:34,15.041942,10.761409,,,
12/09/2022 11:34,15.030662,10.74929,,,
12/09/2022 11:34,15.030189,10.743259,,,
12/09/2022 11:34,15.028567,10.735966,,,
12/09/2022 11:34,15.023372,10.733433,,,
12/09/2022 11:34,15.02094,10.733783,,,
12/09/2022 11:34,15.017838,10.734116,,,
12/09/2022 11:34,14.998475,10.734223,,,
12/09/2022 11:34,14.979161,10.73423,,,
12/09/2022 11:34,14.963372,10.734541,,,
12/09/2022 11:35,14.959467,10.734569,,,
12/09/2022 11:35,14.955866,10.734429,,,
12/09/2022 11:35,14.950177,10.733615,,,
12/09/2022 11:35,14.951477,10.727772,,,
12/09/2022 11:35,14.956683,10.723137,,,
12/09/2022 11:35,14.961469,10.722359,,,
12/09/2022 11:35,14.970834,10.722392,,,
12/09/2022 11:35,14.978389,10.723281,,,
12/09/2022 11:35,14.986658,10.723972,,,
12/09/2022 11:35,14.989197,10.719544,,,
12/09/2022 11:35,14.990922,10.715349,,,
12/09/2022 11:35,14.990777,10.715383,,,
12/09/2022 11:36,14.98694,10.715127,,,
12/09/2022 11:36,14.975589,10.714383,,,
12/09/2022 11:36,14.978719,10.715503,,,
12/09/2022 11:36,14.984817,10.718897,,,
12/09/2022 11:36,15.005294,10.719367,,,
12/09/2022 11:36,15.049967,10.717655,,,
12/09/2022 11:36,15.049795,10.696722,,,
12/09/2022 11:36,15.043594,10.691194,,,
12/09/2022 11:36,15.04061,10.691729,,,
12/09/2022 11:36,15.039986,10.690748,,,
12/09/2022 11:36,15.040458,10.686924,,,
12/09/2022 11:36,15.044238,10.673332,,,
12/09/2022 11:37,15.043362,10.667266,,,
12/09/2022 11:37,15.042519,10.666821,,,
12/09/2022 11:37,15.042734,10.667434,,,
12/09/2022 11:37,15.042473,10.670484,,,
12/09/2022 11:37,15.04177,10.671666,,,
12/09/2022 11:37,15.039348,10.671184,,,
12/09/2022 11:37,15.039756,10.671155,,,
12/09/2022 11:37,15.038842,10.681223,,,
12/09/2022 11:37,15.03453,10.691419,,,
12/09/2022 11:37,15.020681,10.692095,,,
12/09/2022 11:37,15.007675,10.692709,,,
12/09/2022 11:37,15.001705,10.695918,,,
12/09/2022 11:38,14.982181,10.698019,,,
12/09/2022 11:38,14.978961,10.694413,,,
12/09/2022 11:38,14.97852,10.686098,,,
12/09/2022 11:38,14.97758,10.672557,,,
12/09/2022 11:38,14.975728,10.659709,,,
12/09/2022 11:38,14.97109,10.659815,,,
12/09/2022 11:38,14.968356,10.659931,,,
12/09/2022 11:38,14.97433,10.659797,,,
12/09/2022 11:38,14.976784,10.657448,,,
12/09/2022 11:38,14.979553,10.657116,,,
12/09/2022 11:38,14.978812,10.657085,,,
12/09/2022 11:38,14.983266,10.653179,,,
12/09/2022 11:39,14.986492,10.648255,,,
12/09/2022 11:39,14.992714,10.647272,,,
12/09/2022 11:39,14.992742,10.647121,,,
12/09/2022 11:39,14.995636,10.650009,,,
12/09/2022 11:39,15.00046,10.657817,,,
12/09/2022 11:39,15.003023,10.662424,,,
12/09/2022 11:39,15.003055,10.663438,,,
12/09/2022 11:39,15.002505,10.662398,,,
12/09/2022 11:39,15.003536,10.656365,,,
12/09/2022 11:39,15.003875,10.658998,,,
12/09/2022 11:39,15.00464,10.667291,,,
12/09/2022 11:39,15.008555,10.670648,,,
12/09/2022 11:40,15.014939,10.659684,,,
12/09/2022 11:40,15.015362,10.660108,,,
12/09/2022 11:40,15.019044,10.659973,,,
12/09/2022 11:40,15.024312,10.656312,,,
12/09/2022 11:40,15.029198,10.653507,,,
12/09/2022 11:40,15.033073,10.645767,,,
12/09/2022 11:40,15.037284,10.634331,,,
12/09/2022 11:40,15.036505,10.628638,,,
12/09/2022 11:40,15.0311,10.628034,,,
12/09/2022 11:40,15.021908,10.627008,,,
12/09/2022 11:40,15.007408,10.624531,,,
12/09/2022 11:40,15.006981,10.623961,,,
12/09/2022 11:41,15.006955,10.630857,,,
12/09/2022 11:41,15.004477,10.639409,,,
12/09/2022 11:41,14.995066,10.639656,,,
12/09/2022 11:41,14.979328,10.630781,,,
12/09/2022 11:41,14.970416,10.623218,,,
12/09/2022 11:41,14.971314,10.617705,,,
12/09/2022 11:41,14.977516,10.616587,,,
12/09/2022 11:41,15.00568,10.615955,,,
12/09/2022 11:41,15.009373,10.614727,,,
12/09/2022 11:41,15.009472,10.611109,,,
12/09/2022 11:41,15.01153,10.603181,,,
12/09/2022 11:41,15.012186,10.588033,,,
12/09/2022 11:42,15.010856,10.584941,,,
12/09/2022 11:42,15.00812,10.579405,,,
12/09/2022 11:42,15.006772,10.572906,,,
12/09/2022 11:42,15.002972,10.558145,,,
12/09/2022 11:42,14.989467,10.551015,,,
12/09/2022 11:42,14.992862,10.548988,,,
12/09/2022 11:42,14.998461,10.544065,,,
12/09/2022 11:42,14.998412,10.541999,,,
12/09/2022 11:42,14.997597,10.538091,,,
12/09/2022 11:42,14.997712,10.532647,,,
12/09/2022 11:42,14.997961,10.527548,,,
12/09/2022 11:42,14.998123,10.52748,,,
12/09/2022 11:43,14.999914,10.527459,,,
12/09/2022 11:43,15.001717,10.532834,,,
12/09/2022 11:43,15.016031,10.540768,,,
12/09/2022 11:43,15.017525,10.544743,,,
12/09/2022 11:43,15.015669,10.548203,,,
12/09/2022 11:43,15.014267,10.549055,,,
12/09/2022 11:43,15.00743,10.550187,,,
12/09/2022 11:43,15.00732,10.550723,,,
12/09/2022 11:43,15.006889,10.550144,,,
12/09/2022 11:43,15.004778,10.544729,,,
12/09/2022 11:43,15.00484,10.541931,,,
12/09/2022 11:43,14.994083,10.53867,,,
12/09/2022 11:44,14.986578,10.539022,,,
12/09/2022 11:44,14.976997,10.540511,,,
12/09/2022 11:44,14.973955,10.538809,,,
12/09/2022 11:44,14.967675,10.536545,,,
12/09/2022 11:44,14.966048,10.536991,,,
12/09/2022 11:44,14.959681,10.539512,,,
12/09/2022 11:44,14.955505,10.54069,,,
12/09/2022 11:44,14.953464,10.540952,,,
12/09/2022 11:44,14.950497,10.547623,,,
12/09/2022 11:44,14.949672,10.554538,,,
12/09/2022 11:44,14.949083,10.563054,,,
12/09/2022 11:44,14.950456,10.564678,,,
12/09/2022 11:45,14.953355,10.564723,,,
12/09/2022 11:45,14.957881,10.555169,,,
12/09/2022 11:45,14.963403,10.534742,,,
12/09/2022 11:45,14.963989,10.525106,,,
12/09/2022 11:45,14.961205,10.523467,,,
12/09/2022 11:45,14.959005,10.523395,,,
12/09/2022 11:45,14.959623,10.525018,,,
12/09/2022 11:45,14.962389,10.527426,,,
12/09/2022 11:45,14.963992,10.528128,,,
12/09/2022 11:45,14.963886,10.528328,,,
12/09/2022 11:45,14.965512,10.528557,,,
12/09/2022 11:45,14.968572,10.530959,,,
12/09/2022 11:46,14.969122,10.531226,,,
12/09/2022 11:46,14.960538,10.531705,,,
12/09/2022 11:46,14.95332,10.529432,,,
12/09/2022 11:46,14.955522,10.528027,,,
12/09/2022 11:46,14.959116,10.528122,,,
12/09/2022 11:46,14.969667,10.528972,,,
12/09/2022 11:46,14.981975,10.530859,,,
12/09/2022 11:46,15.006847,10.532967,,,
12/09/2022 11:46,15.021017,10.533116,,,
12/09/2022 11:46,15.03697,10.533749,,,
12/09/2022 11:46,15.0425,10.534094,,,
12/09/2022 11:46,15.0394,10.531477,,,
12/09/2022 11:47,15.036883,10.527225,,,
12/09/2022 11:47,15.035464,10.526403,,,
12/09/2022 11:47,15.03708,10.525791,,,
12/09/2022 11:47,15.038883,10.530927,,,
12/09/2022 11:47,15.038631,10.536591,,,
12/09/2022 11:47,15.038831,10.5433,,,
12/09/2022 11:47,15.039434,10.543775,,,
12/09/2022 11:47,15.039612,10.543678,,,
12/09/2022 11:47,15.038778,10.542759,,,
12/09/2022 11:47,15.03696,10.541819,,,
12/09/2022 11:47,15.03276,10.538581,,,
12/09/2022 11:47,15.032125,10.530887,,,
12/09/2022 11:48,15.036505,10.530707,,,
12/09/2022 11:48,15.038856,10.539869,,,
12/09/2022 11:48,15.039988,10.543553,,,
12/09/2022 11:48,15.038523,10.542621,,,
12/09/2022 11:48,15.033078,10.543986,,,
12/09/2022 11:48,15.032244,10.554129,,,
12/09/2022 11:48,15.030569,10.553727,,,
12/09/2022 11:48,15.030622,10.551646,,,
12/09/2022 11:48,15.030602,10.551499,,,
12/09/2022 11:48,15.029423,10.552359,,,
12/09/2022 11:48,15.022412,10.552359,,,
12/09/2022 11:48,15.011564,10.552236,,,
12/09/2022 11:49,15.007617,10.557202,,,
12/09/2022 11:49,15.007194,10.562356,,,
12/09/2022 11:49,15.003136,10.565508,,,
12/09/2022 11:49,14.984753,10.565417,,,
12/09/2022 11:49,14.978439,10.565422,,,
12/09/2022 11:49,14.979594,10.56498,,,
12/09/2022 11:49,14.978084,10.560463,,,
12/09/2022 11:49,14.965755,10.557259,,,
12/09/2022 11:49,14.959833,10.55523,,,
12/09/2022 11:49,14.957105,10.569027,,,
12/09/2022 11:49,14.956594,10.589846,,,
12/09/2022 11:49,14.954153,10.592358,,,
12/09/2022 11:50,14.952614,10.595152,,,
12/09/2022 11:50,14.955714,10.596109,,,
12/09/2022 11:50,14.955998,10.596183,,,
12/09/2022 11:50,14.95593,10.594202,,,
12/09/2022 11:50,14.954012,10.592814,,,
12/09/2022 11:50,14.954111,10.596945,,,
12/09/2022 11:50,14.959969,10.597525,,,
12/09/2022 11:50,14.956623,10.598209,,,
12/09/2022 11:50,14.953875,10.598928,,,
12/09/2022 11:50,14.961362,10.60314,,,
12/09/2022 11:50,14.9662,10.60334,,,
12/09/2022 11:50,14.973636,10.603393,,,
12/09/2022 11:51,14.975825,10.603888,,,
12/09/2022 11:51,14.976298,10.604245,,,
12/09/2022 11:51,14.975734,10.602681,,,
12/09/2022 11:51,14.975273,10.595197,,,
12/09/2022 11:51,14.973644,10.584853,,,
12/09/2022 11:51,14.988788,10.578502,,,
12/09/2022 11:51,15.001911,10.572927,,,
12/09/2022 11:51,15.000725,10.571209,,,
12/09/2022 11:51,15.00045,10.570659,,,
12/09/2022 11:51,14.999184,10.571763,,,
12/09/2022 11:51,14.997495,10.572116,,,
12/09/2022 11:51,15.006114,10.572098,,,
12/09/2022 11:52,15.008684,10.571989,,,
12/09/2022 11:52,15.00907,10.571955,,,
12/09/2022 11:52,15.017622,10.568041,,,
12/09/2022 11:52,15.047648,10.561966,,,
12/09/2022 11:52,15.058478,10.553948,,,
12/09/2022 11:52,15.058761,10.562303,,,
12/09/2022 11:52,15.058544,10.56359,,,
12/09/2022 11:52,15.05685,10.561232,,,
12/09/2022 11:52,15.054408,10.559273,,,
12/09/2022 11:52,15.05448,10.564357,,,
12/09/2022 11:52,15.054614,10.573686,,,
12/09/2022 11:52,15.05819,10.583724,,,
12/09/2022 11:53,15.064106,10.585213,,,
12/09/2022 11:53,15.064781,10.583733,,,
12/09/2022 11:53,15.065047,10.580904,,,
12/09/2022 11:53,15.060953,10.578831,,,
12/09/2022 11:53,15.057678,10.579325,,,
12/09/2022 11:53,15.057445,10.580845,,,
12/09/2022 11:53,15.057825,10.581034,,,
12/09/2022 11:53,15.060675,10.582848,,,
12/09/2022 11:53,15.062373,10.587673,,,
12/09/2022 11:53,15.064717,10.587827,,,
12/09/2022 11:53,15.0674,10.590196,,,
12/09/2022 11:53,15.063452,10.597869,,,
12/09/2022 11:54,15.0591,10.603201,,,
12/09/2022 11:54,15.05906,10.605538,,,
12/09/2022 11:54,15.05894,10.608354,,,
12/09/2022 11:54,15.058808,10.613557,,,
12/09/2022 11:54,15.059814,10.618452,,,
12/09/2022 11:54,15.067038,10.626571,,,
12/09/2022 11:54,15.068008,10.633433,,,
12/09/2022 11:54,15.06896,10.630741,,,
12/09/2022 11:54,15.069666,10.629437,,,
12/09/2022 11:54,15.069327,10.629947,,,
12/09/2022 11:54,15.068358,10.629605,,,
12/09/2022 11:54,15.05953,10.631338,,,
12/09/2022 11:55,15.038211,10.632052,,,
12/09/2022 11:55,15.025848,10.632469,,,
12/09/2022 11:55,15.02093,10.632769,,,
12/09/2022 11:55,15.016867,10.635556,,,
12/09/2022 11:55,15.0125,10.636097,,,
12/09/2022 11:55,15.011173,10.632366,,,
12/09/2022 11:55,14.997462,10.63122,,,
12/09/2022 11:55,14.992269,10.624666,,,
12/09/2022 11:55,14.990256,10.61942,,,
12/09/2022 11:55,14.98919,10.616566,,,
12/09/2022 11:55,14.964294,10.614447,,,
12/09/2022 11:55,14.946869,10.613484,,,
12/09/2022 11:56,14.946438,10.626756,,,
12/09/2022 11:56,14.946873,10.628441,,,
12/09/2022 11:56,14.946461,10.625565,,,
12/09/2022 11:56,14.933205,10.622779,,,
12/09/2022 11:56,14.92278,10.622912,,,
12/09/2022 11:56,14.928739,10.624053,,,
12/09/2022 11:56,14.934033,10.627387,,,
12/09/2022 11:56,14.914222,10.632491,,,
12/09/2022 11:56,14.912211,10.69658,,,
12/09/2022 11:56,14.913998,10.763023,,,
12/09/2022 11:56,14.898962,10.868322,,,
12/09/2022 11:56,14.880173,10.93586,,,
12/09/2022 11:57,14.879022,10.97386,,,
12/09/2022 11:57,14.882308,10.998513,,,
12/09/2022 11:57,14.883864,11.006871,,,
12/09/2022 11:57,14.885889,11.02609,,,
12/09/2022 11:57,14.888197,11.026644,,,
12/09/2022 11:57,14.888456,10.991035,,,
12/09/2022 11:57,14.890094,10.966979,,,
12/09/2022 11:57,14.898097,10.94502,,,
12/09/2022 11:57,14.911422,10.934536,,,
12/09/2022 11:57,14.933594,10.93586,,,
12/09/2022 11:57,14.951781,10.942921,,,
12/09/2022 11:57,14.952705,10.953643,,,
12/09/2022 11:58,14.95397,10.956989,,,
12/09/2022 11:58,14.95377,10.960324,,,
12/09/2022 11:58,14.950744,10.976577,,,
12/09/2022 11:58,14.942452,10.98787,,,
12/09/2022 11:58,14.930153,11.057364,,,
12/09/2022 11:58,14.930325,11.101651,,,
12/09/2022 11:58,14.930377,11.119464,,,
12/09/2022 11:58,14.930752,11.11292,,,
12/09/2022 11:58,14.94558,11.098302,,,
12/09/2022 11:58,14.957612,11.02358,,,
12/09/2022 11:58,14.955269,10.939552,,,
12/09/2022 11:58,14.952388,10.920506,,,
12/09/2022 11:59,14.962825,10.849234,,,
12/09/2022 11:59,14.96949,10.80202,,,
12/09/2022 11:59,14.970164,10.73277,,,
12/09/2022 11:59,14.970294,10.714683,,,
12/09/2022 11:59,14.968531,10.708957,,,
12/09/2022 11:59,14.95995,10.701553,,,
12/09/2022 11:59,14.95386,10.700374,,,
12/09/2022 11:59,14.965603,10.701108,,,
12/09/2022 11:59,14.981111,10.707894,,,
12/09/2022 11:59,14.982312,10.780373,,,
12/09/2022 11:59,14.983181,10.845127,,,
12/09/2022 11:59,14.98423,10.946645,,,
12/09/2022 12:00,14.986277,11.038435,,,
12/09/2022 12:00,14.988722,11.109886,,,
12/09/2022 12:00,15.00227,11.169973,,,
12/09/2022 12:00,15.014569,11.261325,,,
12/09/2022 12:00,15.020725,11.310254,,,
12/09/2022 12:00,15.02528,11.334535,,,
12/09/2022 12:00,15.039631,11.352181,,,
12/09/2022 12:00,15.04702,11.375498,,,
12/09/2022 12:00,15.050695,11.518349,,,
12/09/2022 12:00,15.051283,11.606284,,,
12/09/2022 12:00,15.05744,11.72466,,,
12/09/2022 12:00,15.075797,11.768471,,,
12/09/2022 12:01,15.079578,11.81526,,,
12/09/2022 12:01,15.079867,11.81962,,,
12/09/2022 12:01,15.080823,11.818547,,,
12/09/2022 12:01,15.088302,11.813488,,,
12/09/2022 12:01,15.091477,11.755952,,,
12/09/2022 12:01,15.072677,11.650123,,,
12/09/2022 12:01,15.069473,11.456411,,,
12/09/2022 12:01,15.067781,11.409973,,,
12/09/2022 12:01,15.068697,11.421438,,,
12/09/2022 12:01,15.074056,11.531147,,,
12/09/2022 12:01,15.075531,11.688134,,,
12/09/2022 12:01,15.072569,11.821373,,,
12/09/2022 12:02,15.071894,11.895377,,,
12/09/2022 12:02,15.065594,11.981825,,,
12/09/2022 12:02,15.052622,11.996716,,,
12/09/2022 12:02,15.032908,12.008709,,,
12/09/2022 12:02,15.032895,12.027537,,,
12/09/2022 12:02,15.035323,12.066218,,,
12/09/2022 12:02,15.02614,12.086746,,,
12/09/2022 12:02,15.011483,12.115838,,,
12/09/2022 12:02,15.0078,12.131466,,,
12/09/2022 12:02,15.007283,12.140842,,,
12/09/2022 12:02,14.993381,12.162175,,,
12/09/2022 12:02,14.976994,12.163207,,,
12/09/2022 12:03,14.968112,12.158539,,,
12/09/2022 12:03,14.972578,12.160134,,,
12/09/2022 12:03,14.975245,12.168103,,,
12/09/2022 12:03,14.975508,12.177195,,,
12/09/2022 12:03,14.976695,12.186925,,,
12/09/2022 12:03,14.978402,12.193335,,,
12/09/2022 12:03,14.978277,12.198416,,,
12/09/2022 12:03,14.984023,12.200567,,,
12/09/2022 12:03,14.988652,12.206096,,,
12/09/2022 12:03,15.000834,12.213947,,,
12/09/2022 12:03,15.002356,12.220978,,,
12/09/2022 12:03,15.002155,12.253222,,,
12/09/2022 12:04,15.002145,12.278242,,,
12/09/2022 12:04,14.998994,12.336568,,,
12/09/2022 12:04,14.997772,12.354337,,,
12/09/2022 12:04,15.002323,12.372407,,,
12/09/2022 12:04,15.005631,12.382495,,,
12/09/2022 12:04,14.981022,12.388137,,,
12/09/2022 12:04,14.982631,12.387587,,,
12/09/2022 12:04,14.985722,12.398004,,,
12/09/2022 12:04,14.992795,12.418487,,,
12/09/2022 12:04,14.996736,12.4495,,,
12/09/2022 12:04,14.998672,12.458455,,,
12/09/2022 12:04,15.000203,12.46886,,,
12/09/2022 12:05,15.003758,12.485618,,,
12/09/2022 12:05,15.0127,12.491577,,,
12/09/2022 12:05,15.036453,12.504668,,,
12/09/2022 12:05,15.047973,12.539908,,,
12/09/2022 12:05,15.048697,12.574162,,,
12/09/2022 12:05,15.04699,12.575423,,,
12/09/2022 12:05,15.032098,12.57449,,,
12/09/2022 12:05,15.026514,12.570259,,,
12/09/2022 12:05,15.026489,12.559247,,,
12/09/2022 12:05,15.0266,12.538863,,,
12/09/2022 12:05,15.02671,12.490106,,,
12/09/2022 12:05,15.026722,12.464938,,,
12/09/2022 12:06,15.026702,12.372208,,,
12/09/2022 12:06,15.024166,12.212325,,,
12/09/2022 12:06,15.02261,12.160524,,,
12/09/2022 12:06,15.023648,12.121785,,,
12/09/2022 12:06,15.024584,12.108078,,,
12/09/2022 12:06,15.034847,12.098806,,,
12/09/2022 12:06,15.043588,12.105058,,,
12/09/2022 12:06,15.04729,12.132591,,,
12/09/2022 12:06,15.046003,12.152111,,,
12/09/2022 12:06,15.040361,12.172619,,,
12/09/2022 12:06,15.041242,12.1684,,,
12/09/2022 12:06,15.045839,12.153477,,,
12/09/2022 12:07,15.047077,12.138433,,,
12/09/2022 12:07,15.046575,12.077485,,,
12/09/2022 12:07,15.046217,11.978283,,,
12/09/2022 12:07,15.048872,11.923434,,,
12/09/2022 12:07,15.05238,11.919751,,,
12/09/2022 12:07,15.056181,11.9182,,,
12/09/2022 12:07,15.063697,11.883702,,,
12/09/2022 12:07,15.064658,11.79177,,,
12/09/2022 12:07,15.06553,11.69293,,,
12/09/2022 12:07,15.076202,11.653479,,,
12/09/2022 12:07,15.088156,11.604011,,,
12/09/2022 12:07,15.088775,11.572196,,,
12/09/2022 12:08,15.092161,11.531509,,,
12/09/2022 12:08,15.0926,11.499735,,,
12/09/2022 12:08,15.091886,11.414941,,,
12/09/2022 12:08,15.090728,11.383407,,,
12/09/2022 12:08,15.088095,11.342877,,,
12/09/2022 12:08,15.066361,11.260523,,,
12/09/2022 12:08,15.063095,11.215344,,,
12/09/2022 12:08,15.066078,11.180366,,,
12/09/2022 12:08,15.073214,11.174339,,,
12/09/2022 12:08,15.079438,11.173547,,,
12/09/2022 12:08,15.078977,11.173831,,,
12/09/2022 12:08,15.077686,11.174447,,,
12/09/2022 12:09,15.07773,11.174868,,,
12/09/2022 12:09,15.075095,11.174169,,,
12/09/2022 12:09,15.072767,11.17192,,,
12/09/2022 12:09,15.070656,11.165382,,,
12/09/2022 12:09,15.071956,11.147971,,,
12/09/2022 12:09,15.071694,11.123303,,,
12/09/2022 12:09,15.058145,11.124763,,,
12/09/2022 12:09,15.058145,11.12648,,,
12/09/2022 12:09,15.025312,11.128334,,,
12/09/2022 12:09,15.025217,11.13196,,,
12/09/2022 12:09,15.039252,11.135481,,,
12/09/2022 12:09,15.039252,11.135532,,,
12/09/2022 12:10,15.057894,11.134159,,,
12/09/2022 12:10,15.056858,11.132234,,,
12/09/2022 12:10,15.056858,11.133611,,,
12/09/2022 12:10,15.056466,11.133077,,,
12/09/2022 12:10,15.056166,11.122021,,,
12/09/2022 12:10,15.056081,11.119016,,,
12/09/2022 12:10,15.055992,11.117897,,,
12/09/2022 12:10,15.054902,11.116103,,,
12/09/2022 12:10,15.054678,11.100507,,,
12/09/2022 12:10,15.054445,11.086639,,,
12/09/2022 12:10,15.051527,11.082642,,,
12/09/2022 12:10,15.050838,11.079276,,,
12/09/2022 12:11,15.051275,11.0796,,,
12/09/2022 12:11,15.053612,11.083109,,,
12/09/2022 12:11,15.067447,11.076581,,,
12/09/2022 12:11,15.074456,11.064735,,,
12/09/2022 12:11,15.074183,11.063287,,,
12/09/2022 12:11,15.074008,11.062123,,,
12/09/2022 12:11,15.074466,11.060315,,,
12/09/2022 12:11,15.074278,11.058451,,,
12/09/2022 12:11,15.021461,11.057101,,,
12/09/2022 12:11,15.012236,11.056281,,,
12/09/2022 12:11,15.012356,11.050002,,,
12/09/2022 12:11,15.011895,11.048912,,,
12/09/2022 12:12,15.030947,11.051459,,,
12/09/2022 12:12,15.043831,11.055163,,,
12/09/2022 12:12,15.041508,11.049849,,,
12/09/2022 12:12,15.04045,11.036291,,,
12/09/2022 12:12,15.038322,11.018319,,,
12/09/2022 12:12,15.024964,11.002347,,,
12/09/2022 12:12,15.018575,10.960847,,,
12/09/2022 12:12,15.013938,10.953188,,,
12/09/2022 12:12,15.01398,10.952842,,,
12/09/2022 12:12,15.013514,10.952938,,,
12/09/2022 12:12,15.011161,10.952981,,,
12/09/2022 12:12,15.008739,10.95159,,,
12/09/2022 12:13,15.009355,10.95159,,,
12/09/2022 12:13,15.008772,10.936695,,,
12/09/2022 12:13,15.007825,10.925909,,,
12/09/2022 12:13,15.00449,10.915423,,,
12/09/2022 12:13,15.003277,10.915423,,,
12/09/2022 12:13,15.003448,10.896189,,,
12/09/2022 12:13,14.999492,10.896189,,,
12/09/2022 12:13,15.000269,10.894161,,,
12/09/2022 12:13,15.006878,10.893426,,,
12/09/2022 12:13,15.007205,10.893426,,,
