Group 2,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
Date,Time,Status,Current,Press,Mfm2,Refelec,VoltSup,
,,,Instantaneous value,Instantaneous value,Average,Instantaneous value,Instantaneous value,
,,,A,Bar,Ln/min,V,V,
07.12.2022,09:55:30,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:55:31,OK,0.01,0.708,0,-0.024,0.15,
07.12.2022,09:55:32,OK,0.01,0.709,0,-0.024,0.15,
07.12.2022,09:55:33,OK,0.01,0.709,0,-0.024,0.15,
07.12.2022,09:55:34,OK,0.01,0.708,0,-0.024,0.13,
07.12.2022,09:55:35,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:55:36,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:55:37,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:38,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:39,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:40,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:55:41,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:42,OK,0.01,0.704,0,-0.024,0.15,
07.12.2022,09:55:43,OK,0.01,0.704,0,-0.024,0.14,
07.12.2022,09:55:44,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:45,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:46,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:47,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:55:48,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:49,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:50,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:51,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:52,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:53,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:55:54,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:55:55,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:56,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:57,OK,0.01,0.704,0,-0.024,0.14,
07.12.2022,09:55:58,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:55:59,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:00,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:01,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:02,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:56:03,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:56:04,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:05,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:06,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:07,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:08,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:09,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:10,OK,0.01,0.704,0,-0.024,0.14,
07.12.2022,09:56:11,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:12,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:13,OK,0.01,0.704,0,-0.024,0.15,
07.12.2022,09:56:14,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:15,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:16,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:17,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:18,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:19,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:20,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:21,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:56:22,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:23,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:24,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:56:25,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:26,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:56:27,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:56:28,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:29,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:30,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:56:31,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:32,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:33,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:34,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:35,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:36,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:37,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:38,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:39,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:40,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:41,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:56:42,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:43,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:56:44,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:56:45,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:46,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:47,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:48,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:49,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:50,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:51,OK,0.01,0.704,0,-0.024,0.14,
07.12.2022,09:56:52,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:53,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:56:54,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:56:55,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:56:56,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:56:57,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:56:58,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:56:59,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:00,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:01,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:02,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:03,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:57:04,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:05,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:06,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:07,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:08,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:57:09,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:10,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:57:11,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:12,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:13,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:57:14,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:15,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:16,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:17,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:57:18,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:19,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:57:20,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:57:21,OK,0.01,0.705,0,-0.023,0.13,
07.12.2022,09:57:22,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:57:23,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:57:24,OK,0.01,0.707,0,-0.024,0.14,
07.12.2022,09:57:25,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:26,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:27,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:57:28,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:57:29,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:57:30,OK,0.01,0.705,0,-0.023,0.14,
07.12.2022,09:57:31,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:32,OK,0.01,0.705,0,-0.023,0.15,
07.12.2022,09:57:33,OK,0.01,0.706,0,-0.023,0.15,
07.12.2022,09:57:34,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:35,OK,0.01,0.705,0,-0.023,0.15,
07.12.2022,09:57:36,OK,0.01,0.706,0,-0.023,0.14,
07.12.2022,09:57:37,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:38,OK,0.01,0.705,0,-0.024,0.14,
07.12.2022,09:57:39,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:57:40,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:57:41,OK,0.01,0.705,0,-0.024,0.15,
07.12.2022,09:57:42,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:43,OK,0.01,0.706,0,-0.024,0.15,
07.12.2022,09:57:44,OK,0.01,0.707,0,-0.024,0.15,
07.12.2022,09:57:45,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:46,OK,0.01,0.706,0,-0.024,0.14,
07.12.2022,09:57:47,OK,0.01,0.691,0,-0.024,0.14,
07.12.2022,09:57:48,OK,0.01,0.673,0,-0.023,0.15,
07.12.2022,09:57:49,OK,0.01,0.663,0,-0.024,0.14,
07.12.2022,09:57:50,OK,0.01,0.657,0,-0.024,0.14,
07.12.2022,09:57:51,OK,0.01,0.651,0,-0.024,0.15,
07.12.2022,09:57:52,OK,0.01,0.647,0,-0.024,0.14,
07.12.2022,09:57:53,OK,0.01,0.645,0,-0.023,0.14,
07.12.2022,09:57:54,OK,0.01,0.645,0,-0.024,0.14,
07.12.2022,09:57:55,OK,0.01,0.643,0,-0.024,0.14,
07.12.2022,09:57:56,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:57:57,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:57:58,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:57:59,OK,0.01,0.642,0,-0.024,0.14,
07.12.2022,09:58:00,OK,0.01,0.642,0,-0.024,0.14,
07.12.2022,09:58:01,OK,0.01,0.642,0,-0.024,0.15,
07.12.2022,09:58:02,OK,0.01,0.642,0,-0.023,0.15,
07.12.2022,09:58:03,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:58:04,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:58:05,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:58:06,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:58:07,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:58:08,OK,0.01,0.642,0,-0.023,0.15,
07.12.2022,09:58:09,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:58:10,OK,0.01,0.643,0,-0.023,0.15,
07.12.2022,09:58:11,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:58:12,OK,0.01,0.643,0,-0.023,0.15,
07.12.2022,09:58:13,OK,0.01,0.642,0,-0.023,0.14,
07.12.2022,09:58:14,OK,0.01,0.643,0,-0.023,0.14,
07.12.2022,09:58:15,OK,0.01,0.644,0,-0.023,0.14,
07.12.2022,09:58:16,OK,0.01,0.645,0,-0.023,0.15,
07.12.2022,09:58:17,OK,0.01,0.644,0,-0.023,0.14,
07.12.2022,09:58:18,OK,0.01,0.644,0,-0.023,0.14,
07.12.2022,09:58:19,OK,0.01,0.645,0,-0.023,0.14,
07.12.2022,09:58:20,OK,0.01,0.645,0,-0.023,0.14,
07.12.2022,09:58:21,OK,0.01,0.645,0,-0.023,0.15,
07.12.2022,09:58:22,OK,0.01,0.645,0,-0.023,0.14,
07.12.2022,09:58:23,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:24,OK,0.01,0.645,0,-0.023,0.14,
07.12.2022,09:58:25,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:26,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:27,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:28,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:29,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:30,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:31,OK,0.01,0.647,0,-0.023,0.15,
07.12.2022,09:58:32,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:33,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:34,OK,0.01,0.645,0,-0.023,0.15,
07.12.2022,09:58:35,OK,0.01,0.647,0,-0.023,0.14,
07.12.2022,09:58:36,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:37,OK,0.01,0.646,0,-0.023,0.15,
07.12.2022,09:58:38,OK,0.01,0.646,0,-0.023,0.14,
07.12.2022,09:58:39,OK,0.01,0.647,0,-0.023,0.14,
07.12.2022,09:58:40,OK,0.01,0.647,0,-0.023,0.15,
07.12.2022,09:58:41,OK,0.01,0.648,0,-0.023,0.15,
07.12.2022,09:58:42,OK,0.01,0.649,0,-0.023,0.14,
07.12.2022,09:58:43,OK,0.01,0.648,0,-0.023,0.14,
07.12.2022,09:58:44,OK,0.01,0.648,0,-0.023,0.15,
07.12.2022,09:58:45,OK,0.01,0.648,0,-0.023,0.14,
07.12.2022,09:58:46,OK,0.01,0.648,0,-0.023,0.14,
07.12.2022,09:58:47,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,09:58:48,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,09:58:49,OK,0.01,0.649,0,-0.023,0.15,
07.12.2022,09:58:50,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,09:58:51,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,09:58:52,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,09:58:53,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:58:54,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:58:55,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:58:56,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:58:57,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,09:58:58,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:58:59,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:59:00,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,09:59:01,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:02,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:03,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:04,OK,0.01,0.653,0,-0.023,0.15,
07.12.2022,09:59:05,OK,0.01,0.655,0,-0.023,0.14,
07.12.2022,09:59:06,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:07,OK,0.01,0.653,0,-0.023,0.16,
07.12.2022,09:59:08,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:09,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:10,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:11,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:12,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:13,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:14,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:15,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:16,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:17,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:18,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:19,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:20,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:21,OK,0.01,0.653,0,-0.023,0.15,
07.12.2022,09:59:22,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:23,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:24,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:25,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:26,OK,0.01,0.653,0,-0.023,0.15,
07.12.2022,09:59:27,OK,0.01,0.653,0,-0.023,0.15,
07.12.2022,09:59:28,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:29,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:30,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:31,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:32,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:33,OK,0.01,0.654,0,-0.023,0.15,
07.12.2022,09:59:34,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:35,OK,0.01,0.652,0,-0.023,0.13,
07.12.2022,09:59:36,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,09:59:37,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:38,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:39,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:40,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:41,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:42,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:43,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:44,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:45,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:46,OK,0.01,0.654,0,-0.023,0.14,
07.12.2022,09:59:47,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:48,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:49,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,09:59:50,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,09:59:51,OK,0.01,0.651,0,-0.023,0.13,
07.12.2022,09:59:52,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,09:59:53,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,09:59:54,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,09:59:55,OK,0.01,0.652,0,-0.023,0.15,
07.12.2022,09:59:56,OK,0.01,0.653,0,-0.023,0.13,
07.12.2022,09:59:57,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,09:59:58,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,09:59:59,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:00,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:01,OK,0.01,0.653,0,-0.023,0.14,
07.12.2022,10:00:02,OK,0.01,0.651,0,-0.023,0.13,
07.12.2022,10:00:03,OK,0.01,0.652,0,-0.023,0.15,
07.12.2022,10:00:04,OK,0.01,0.652,0,-0.023,0.15,
07.12.2022,10:00:05,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:06,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:07,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:08,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:09,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:10,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:11,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:12,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:13,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:14,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:15,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:16,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:17,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:18,OK,0.01,0.651,0,-0.023,0.13,
07.12.2022,10:00:19,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:20,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:21,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:22,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:23,OK,0.01,0.65,0,-0.023,0.13,
07.12.2022,10:00:24,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:25,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:26,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:27,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:28,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:29,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:30,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:31,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:32,OK,0.01,0.652,0,-0.023,0.13,
07.12.2022,10:00:33,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:34,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:00:35,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:36,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:37,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:38,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:39,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:40,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:41,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:42,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:43,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:44,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:45,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:46,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:47,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:48,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:49,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:50,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:00:51,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:52,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:53,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:54,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:00:55,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:56,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:57,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:00:58,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:00:59,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:00,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:01,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:02,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:03,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:04,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:05,OK,0.01,0.649,0,-0.023,0.14,
07.12.2022,10:01:06,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:07,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:08,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:09,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:10,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:11,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:12,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:13,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:14,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:01:15,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:01:16,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:17,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:18,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:19,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:20,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:21,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:22,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:23,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:24,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:25,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:26,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:27,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:28,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:29,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:30,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:31,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:32,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:33,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:34,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:35,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:36,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:37,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:38,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:39,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:40,OK,0.01,0.652,0,-0.023,0.14,
07.12.2022,10:01:41,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:42,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:43,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:44,OK,0.01,0.651,0,-0.023,0.14,
07.12.2022,10:01:45,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:46,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:47,OK,0.01,0.651,0,-0.023,0.15,
07.12.2022,10:01:48,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:49,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:50,OK,0.01,0.65,0,-0.023,0.15,
07.12.2022,10:01:51,OK,0.01,0.65,0,-0.023,0.14,
07.12.2022,10:01:52,OK,0.01,0.649,0,-0.023,0.14,
07.12.2022,10:01:53,OK,0.01,0.649,0,-0.023,0.14,
07.12.2022,10:01:54,OK,0.01,0.649,0,-0.023,0.15,
