Timestamp,Current (A),Gas_Flow_Rate (m3/h),CO2_in (%),CO2_out (%)
4:55:50,6.0,0.5,15.051878,10.826058
4:55:51,6.0,0.5,15.051512,10.827158
4:55:52,6.0,0.5,15.043619,10.828433
4:55:53,6.0,0.5,15.04028,10.82849
4:55:54,6.0,0.5,15.03834,10.826915
4:55:55,6.0,0.5,15.038136,10.825116
4:55:56,6.0,0.5,15.038119,10.824146
4:55:57,6.0,0.5,15.018616,10.824145
4:55:58,6.0,0.5,15.012714,10.823258
4:55:59,6.0,0.5,15.014448,10.823766
4:56:00,6.0,0.5,15.016302,10.824841
4:56:01,6.0,0.5,15.016155,10.833075
4:56:02,6.0,0.5,15.016605,10.837099
4:56:03,6.0,0.5,15.017242,10.838791
4:56:04,6.0,0.5,15.017098,10.837088
4:56:05,6.0,0.5,15.016631,10.836387
4:56:06,6.0,0.5,15.015694,10.836387
4:56:07,6.0,0.5,15.020423,10.836541
4:56:08,6.0,0.5,15.026417,10.836156
4:56:09,6.0,0.5,15.028497,10.834087
4:56:10,6.0,0.5,15.03119,10.834303
4:56:11,6.0,0.5,15.039953,10.834659
4:56:12,6.0,0.5,15.041261,10.834753
4:56:13,6.0,0.5,15.04144,10.835205
4:56:14,6.0,0.5,15.042333,10.834713
4:56:15,6.0,0.5,15.044003,10.834845
4:56:16,6.0,0.5,15.052328,10.836275
4:56:17,6.0,0.5,15.057505,10.83402
4:56:18,6.0,0.5,15.063134,10.828876
4:56:19,6.0,0.5,15.063506,10.828359
4:56:20,6.0,0.5,15.06382,10.829938
4:56:21,6.0,0.5,15.066888,10.835705
4:56:22,6.0,0.5,15.070016,10.840649
4:56:23,6.0,0.5,15.0832,10.840495
4:56:24,6.0,0.5,15.095,10.839086
4:56:25,6.0,0.5,15.102452,10.837428
4:56:26,6.0,0.5,15.110539,10.837259
4:56:27,6.0,0.5,15.120095,10.837112
4:56:28,6.0,0.5,15.125012,10.837683
4:56:29,6.0,0.5,15.141845,10.838135
4:56:30,6.0,0.5,15.151339,10.838149
4:56:31,6.0,0.5,15.165172,10.839252
4:56:32,6.0,0.5,15.17809,10.83967
4:56:33,6.0,0.5,15.192772,10.839159
4:56:34,6.0,0.5,15.199639,10.838934
4:56:35,6.0,0.5,15.199981,10.840183
4:56:36,6.0,0.5,15.19749,10.843332
4:56:37,6.0,0.5,15.195525,10.843502
4:56:38,6.0,0.5,15.191881,10.844143
4:56:39,6.0,0.5,15.191216,10.86655
4:56:40,6.0,0.5,15.186944,10.876556
4:56:41,6.0,0.5,15.17699,10.877284
4:56:42,6.0,0.5,15.17429,10.877462
4:56:43,6.0,0.5,15.173936,10.877045
4:56:44,6.0,0.5,15.167356,10.876739
4:56:45,6.0,0.5,15.155248,10.874584
4:56:46,6.0,0.5,15.14423,10.874178
4:56:47,6.0,0.5,15.135428,10.871156
4:56:48,6.0,0.5,15.127447,10.866515
4:56:49,6.0,0.5,15.129398,10.865849
4:56:50,6.0,0.5,15.129197,10.865581
4:56:51,6.0,0.5,15.121219,10.86393
4:56:52,6.0,0.5,15.116788,10.845084
4:56:53,6.0,0.5,15.11804,10.833106
4:56:54,6.0,0.5,15.117556,10.829269
4:56:55,6.0,0.5,15.115866,10.830195
4:56:56,6.0,0.5,15.115158,10.830234
4:56:57,6.0,0.5,15.095411,10.827161
4:56:58,6.0,0.5,15.062114,10.821621
4:56:59,6.0,0.5,15.026462,10.815392
4:57:00,6.0,0.5,15.023719,10.814415
4:57:01,6.0,0.5,15.025595,10.81072
4:57:02,6.0,0.5,15.02525,10.807241
4:57:03,6.0,0.5,15.020338,10.80693
4:57:04,6.0,0.5,15.011703,10.80744
4:57:05,6.0,0.5,14.993884,10.808566
4:57:06,6.0,0.5,14.972061,10.795486
4:57:07,6.0,0.5,14.963939,10.78915
4:57:08,6.0,0.5,14.963494,10.778755
4:57:09,6.0,0.5,14.971342,10.77259
4:57:10,6.0,0.5,15.005295,10.768704
4:57:11,6.0,0.5,15.008325,10.771795
4:57:12,6.0,0.5,15.008852,10.780158
4:57:13,6.0,0.5,15.009223,10.78383
4:57:14,6.0,0.5,15.012998,10.778779
4:57:15,6.0,0.5,15.015844,10.773738
4:57:16,6.0,0.5,15.020184,10.770795
4:57:17,6.0,0.5,15.024792,10.777955
4:57:18,6.0,0.5,15.04801,10.786204
4:57:19,6.0,0.5,15.08464,10.789116
4:57:20,6.0,0.5,15.09507,10.789762
4:57:21,6.0,0.5,15.097861,10.795576
4:57:22,6.0,0.5,15.098203,10.796038
4:57:23,6.0,0.5,15.082506,10.796391
4:57:24,6.0,0.5,15.076577,10.796564
4:57:25,6.0,0.5,15.075853,10.795347
4:57:26,6.0,0.5,15.075712,10.794481
4:57:27,6.0,0.5,15.077969,10.79387
4:57:28,6.0,0.5,15.079412,10.794275
4:57:29,6.0,0.5,15.106469,10.793903
4:57:30,6.0,0.5,15.12991,10.794745
4:57:31,6.0,0.5,15.140148,10.799735
4:57:32,6.0,0.5,15.140961,10.799695
4:57:33,6.0,0.5,15.140119,10.799627
4:57:34,6.0,0.5,15.138645,10.799516
4:57:35,6.0,0.5,15.137469,10.798657
4:57:36,6.0,0.5,15.137394,10.782092
4:57:37,6.0,0.5,15.140252,10.77587
4:57:38,6.0,0.5,15.158861,10.773755
4:57:39,6.0,0.5,15.174052,10.773886
4:57:40,6.0,0.5,15.189462,10.773356
4:57:41,6.0,0.5,15.193552,10.773048
4:57:42,6.0,0.5,15.190056,10.772973
4:57:43,6.0,0.5,15.187477,10.775638
4:57:44,6.0,0.5,15.172002,10.778921
4:57:45,6.0,0.5,15.163498,10.788175
4:57:46,6.0,0.5,15.167914,10.793105
4:57:47,6.0,0.5,15.1727,10.796967
4:57:48,6.0,0.5,15.172797,10.797215
4:57:49,6.0,0.5,15.171639,10.799623
4:57:50,6.0,0.5,15.170406,10.80267
4:57:51,6.0,0.5,15.169205,10.806173
4:57:52,6.0,0.5,15.165702,10.809297
4:57:53,6.0,0.5,15.162817,10.815155
4:57:54,6.0,0.5,15.16063,10.815327
4:57:55,6.0,0.5,15.143869,10.815265
4:57:56,6.0,0.5,15.140303,10.816469
4:57:57,6.0,0.5,15.140819,10.833471
4:57:58,6.0,0.5,15.138678,10.896657
4:57:59,6.0,0.5,15.127412,10.905092
4:58:00,6.0,0.5,15.127581,10.904452
4:58:01,6.0,0.5,15.130181,10.90315
4:58:02,6.0,0.5,15.130483,10.894852
4:58:03,6.0,0.5,15.126862,10.891977
4:58:04,6.0,0.5,15.122634,10.884132
4:58:05,6.0,0.5,15.1208,10.878985
4:58:06,6.0,0.5,15.118831,10.879094
4:58:07,6.0,0.5,15.117698,10.879545
4:58:08,6.0,0.5,15.11634,10.870675
4:58:09,6.0,0.5,15.121906,10.847282
4:58:10,6.0,0.5,15.121156,10.83267
4:58:11,6.0,0.5,15.12092,10.833092
4:58:12,6.0,0.5,15.120845,10.82652
4:58:13,6.0,0.5,15.12033,10.814253
4:58:14,6.0,0.5,15.116328,10.811009
4:58:15,6.0,0.5,15.115833,10.808231
4:58:16,6.0,0.5,15.114033,10.800797
4:58:17,6.0,0.5,15.100603,10.792308
4:58:18,6.0,0.5,15.091673,10.790282
4:58:19,6.0,0.5,15.085733,10.785888
4:58:20,6.0,0.5,15.084361,10.784971
4:58:21,6.0,0.5,15.06805,10.793755
4:58:22,6.0,0.5,15.059158,10.793502
4:58:23,6.0,0.5,15.058034,10.78036
0:00:00,6.0,0.5,15.055744,10.76847
0:00:01,6.0,0.5,15.055781,10.769597
0:00:02,6.0,0.5,15.057344,10.76954
0:00:03,6.0,0.5,15.05743,10.767637
0:00:04,6.0,0.5,15.05626,10.766484
0:00:05,6.0,0.5,15.057173,10.763934
0:00:06,6.0,0.5,15.058716,10.763645
0:00:07,6.0,0.5,15.058986,10.763439
0:00:08,6.0,0.5,15.06321,10.762577
0:00:09,6.0,0.5,15.083306,10.760313
0:00:10,6.0,0.5,15.086264,10.760774
0:00:11,6.0,0.5,15.081198,10.750707
0:00:12,6.0,0.5,15.070375,10.720192
0:00:13,6.0,0.5,15.070269,10.69737
0:00:14,6.0,0.5,15.07337,10.688699
0:00:15,6.0,0.5,15.080434,10.688809
0:00:16,6.0,0.5,15.083547,10.690012
0:00:17,6.0,0.5,15.099583,10.692019
0:00:18,6.0,0.5,15.100386,10.705488
0:00:19,6.0,0.5,15.100223,10.712883
0:00:20,6.0,0.5,15.094656,10.715141
0:00:21,6.0,0.5,15.08321,10.70451
0:00:22,6.0,0.5,15.062658,10.702008
0:00:23,6.0,0.5,15.0478,10.701742
0:00:24,6.0,0.5,15.04599,10.701498
0:00:25,6.0,0.5,15.046017,10.704367
0:00:26,6.0,0.5,15.046944,10.709895
0:00:27,6.0,0.5,15.047992,10.721813
0:00:28,6.0,0.5,15.047597,10.728464
0:00:29,6.0,0.5,15.048956,10.736175
0:00:30,6.0,0.5,15.052114,10.742362
0:00:31,6.0,0.5,15.057244,10.74697
0:00:32,6.0,0.5,15.089012,10.746834
0:00:33,6.0,0.5,15.120503,10.747233
0:00:34,6.0,0.5,15.119772,10.744663
0:00:35,6.0,0.5,15.117311,10.741709
0:00:36,6.0,0.5,15.11715,10.733752
0:00:37,6.0,0.5,15.110247,10.71108
0:00:38,6.0,0.5,15.095469,10.701562
0:00:39,6.0,0.5,15.086525,10.695686
0:00:40,6.0,0.5,15.086472,10.692926
0:00:41,6.0,0.5,15.10384,10.703731
0:00:42,6.0,0.5,15.128728,10.73462
0:00:43,6.0,0.5,15.134133,10.748048
0:00:44,6.0,0.5,15.133516,10.751559
0:00:45,6.0,0.5,15.139708,10.755787
0:00:46,6.0,0.5,15.14478,10.76688
0:00:47,6.0,0.5,15.1464,10.773816
0:00:48,6.0,0.5,15.146112,10.788352
0:00:49,6.0,0.5,15.146812,10.797634
0:00:50,6.0,0.5,15.170017,10.811351
0:00:51,6.0,0.5,15.188475,10.823184
0:00:52,6.0,0.5,15.200664,10.832563
0:00:53,6.0,0.5,15.20855,10.841036
0:00:54,6.0,0.5,15.215644,10.85017
0:00:55,6.0,0.5,15.210534,10.860978
0:00:56,6.0,0.5,15.178514,10.860892
0:00:57,6.0,0.5,15.173019,10.862459
0:00:58,6.0,0.5,15.172952,10.864871
0:00:59,6.0,0.5,15.176606,10.886035
0:01:00,6.0,0.5,15.179798,10.916159
0:01:01,6.0,0.5,15.179727,11.074319
0:01:02,6.0,0.5,15.171453,11.163366
0:01:03,6.0,0.5,15.159422,11.264977
0:01:04,6.0,0.5,15.135562,11.292702
0:01:05,6.0,0.5,15.133373,11.259763
0:01:06,6.0,0.5,15.137258,11.152577
0:01:07,6.0,0.5,15.168772,11.024768
0:01:08,6.0,0.5,15.185786,10.873916
0:01:09,6.0,0.5,15.192511,10.795236
0:01:10,6.0,0.5,15.198606,10.724172
0:01:11,6.0,0.5,15.202522,10.693016
0:01:12,6.0,0.5,15.204712,10.636913
0:01:13,6.0,0.5,15.198867,10.582111
0:01:14,6.0,0.5,15.19201,10.497495
0:01:15,6.0,0.5,15.174772,10.462774
0:01:16,6.0,0.5,15.170498,10.417145
0:01:17,6.0,0.5,15.164408,10.368559
0:01:18,6.0,0.5,15.148698,10.327909
0:01:19,6.0,0.5,15.134538,10.319091
0:01:20,6.0,0.5,15.134064,10.315552
0:01:21,6.0,0.5,15.132778,10.308014
0:01:22,6.0,0.5,15.123131,10.314033
0:01:23,6.0,0.5,15.114194,10.328874
0:01:24,6.0,0.5,15.125316,10.336258
0:01:25,6.0,0.5,15.13971,10.342499
0:01:26,6.0,0.5,15.137148,10.346914
0:01:27,6.0,0.5,15.110277,10.349211
0:01:28,6.0,0.5,15.088808,10.348201
0:01:29,6.0,0.5,15.073984,10.343962
0:01:30,6.0,0.5,15.059819,10.332135
0:01:31,6.0,0.5,15.059533,10.320967
0:01:32,6.0,0.5,15.06329,10.304277
0:01:33,6.0,0.5,15.081514,10.279848
0:01:34,6.0,0.5,15.088786,10.242284
0:01:35,6.0,0.5,15.09945,10.233087
0:01:36,6.0,0.5,15.100066,10.224315
0:01:37,6.0,0.5,15.09943,10.218616
0:01:38,6.0,0.5,15.09561,10.205068
0:01:39,6.0,0.5,15.088411,10.198517
0:01:40,6.0,0.5,15.091178,10.168846
0:01:41,6.0,0.5,15.098997,10.149591
0:01:42,6.0,0.5,15.09633,10.121628
0:01:43,6.0,0.5,15.090417,10.104018
0:01:44,6.0,0.5,15.1025,10.078738
0:01:45,6.0,0.5,15.11179,10.063101
0:01:46,6.0,0.5,15.10278,10.03552
0:01:47,6.0,0.5,15.100503,10.026777
0:01:48,6.0,0.5,15.101233,10.024174
0:01:49,6.0,0.5,15.098625,10.01913
0:01:50,6.0,0.5,15.098514,10.006291
0:01:51,6.0,0.5,15.099245,9.993349
0:01:52,6.0,0.5,15.09499,9.980277
0:01:53,6.0,0.5,15.09428,9.941571
0:01:54,6.0,0.5,15.095,9.929661
0:01:55,6.0,0.5,15.093498,9.927351
0:01:56,6.0,0.5,15.085078,9.926698
0:01:57,6.0,0.5,15.081584,9.925148
0:01:58,6.0,0.5,15.081664,9.925182
0:01:59,6.0,0.5,15.086377,9.926502
0:02:00,6.0,0.5,15.092911,9.926517
0:02:01,6.0,0.5,15.094034,9.926495
0:02:02,6.0,0.5,15.09428,9.92787
0:02:03,6.0,0.5,15.095623,9.928793
0:02:04,6.0,0.5,15.099464,9.929876
0:02:05,6.0,0.5,15.101814,9.933935
0:02:06,6.0,0.5,15.101678,9.940074
0:02:07,6.0,0.5,15.115344,9.944862
0:02:08,6.0,0.5,15.123773,9.960238
0:02:09,6.0,0.5,15.12617,9.975423
0:02:10,6.0,0.5,15.147895,10.021164
0:02:11,6.0,0.5,15.180998,10.047572
0:02:12,6.0,0.5,15.18978,10.100338
0:02:13,6.0,0.5,15.190466,10.186781
0:02:14,6.0,0.5,15.191469,10.220365
0:02:15,6.0,0.5,15.193869,10.230159
0:02:16,6.0,0.5,15.195148,10.232261
0:02:17,6.0,0.5,15.197414,10.23243
0:02:18,6.0,0.5,15.199833,10.232656
0:02:19,6.0,0.5,15.202455,10.23244
0:02:20,6.0,0.5,15.204862,10.223426
0:02:21,6.0,0.5,15.205261,10.209791
0:02:22,6.0,0.5,15.206228,10.205938
0:02:23,6.0,0.5,15.206317,10.202385
0:02:24,6.0,0.5,15.198433,10.197332
0:02:25,6.0,0.5,15.195064,10.187372
0:02:26,6.0,0.5,15.194816,10.18647
0:02:27,6.0,0.5,15.196314,10.185847
0:02:28,6.0,0.5,15.203062,10.18228
0:02:29,6.0,0.5,15.202903,10.180202
0:02:30,6.0,0.5,15.205161,10.177429
0:02:31,6.0,0.5,15.218411,10.17348
0:02:32,6.0,0.5,15.223795,10.169099
0:02:33,6.0,0.5,15.222978,10.165627
0:02:34,6.0,0.5,15.210784,10.164227
0:02:35,6.0,0.5,15.195658,10.165184
0:02:36,6.0,0.5,15.185188,10.16727
0:02:37,6.0,0.5,15.167831,10.169579
0:02:38,6.0,0.5,15.162834,10.16842
0:02:39,6.0,0.5,15.157248,10.150681
0:02:40,6.0,0.5,15.14568,10.125877
0:02:41,6.0,0.5,15.120761,10.104638
0:02:42,6.0,0.5,15.114875,10.103598
0:02:43,6.0,0.5,15.103633,10.103569
0:02:44,6.0,0.5,15.106347,10.102284
0:02:45,6.0,0.5,15.115775,10.097134
0:02:46,6.0,0.5,15.076631,10.090309
0:02:47,6.0,0.5,15.057128,10.077259
0:02:48,6.0,0.5,15.041866,10.076698
0:02:49,6.0,0.5,15.039272,10.077494
0:02:50,6.0,0.5,15.038766,10.07695
0:02:51,6.0,0.5,15.038073,10.076719
0:02:52,6.0,0.5,15.034103,10.07727
0:02:53,6.0,0.5,15.033544,10.088841
0:02:54,6.0,0.5,15.038652,10.121222
0:02:55,6.0,0.5,15.042594,10.121412
0:02:56,6.0,0.5,15.041366,10.121479
0:02:57,6.0,0.5,15.04092,10.12178
0:02:58,6.0,0.5,15.036008,10.122067
0:02:59,6.0,0.5,15.032614,10.121995
0:03:00,6.0,0.5,15.041598,10.122573
0:03:01,6.0,0.5,15.040284,10.127057
0:03:02,6.0,0.5,15.03653,10.130866
0:03:03,6.0,0.5,15.031783,10.131942
0:03:04,6.0,0.5,15.028975,10.131263
0:03:05,6.0,0.5,15.027856,10.126213
0:03:06,6.0,0.5,15.028095,10.120441
0:03:07,6.0,0.5,15.027028,10.098707
0:03:08,6.0,0.5,15.021725,10.086991
0:03:09,6.0,0.5,15.01738,10.073296
0:03:10,6.0,0.5,15.016978,10.064149
0:03:11,6.0,0.5,15.01659,10.048207
0:03:12,6.0,0.5,15.016686,10.03692
0:03:13,6.0,0.5,15.017338,10.033686
0:03:14,6.0,0.5,15.018219,10.033606
0:03:15,6.0,0.5,15.025875,10.033608
0:03:16,6.0,0.5,15.04467,10.034716
0:03:17,6.0,0.5,15.052322,10.035195
0:03:18,6.0,0.5,15.052092,10.034836
0:03:19,6.0,0.5,15.050602,10.033896
0:03:20,6.0,0.5,15.036734,10.040645
0:03:21,6.0,0.5,15.026961,10.047148
0:03:22,6.0,0.5,15.026934,10.052952
0:03:23,6.0,0.5,15.026803,10.053568
0:03:24,6.0,0.5,15.030523,10.053484
0:03:25,6.0,0.5,15.03259,10.05343
0:03:26,6.0,0.5,15.032662,10.056755
0:03:27,6.0,0.5,15.031789,10.056847
0:03:28,6.0,0.5,15.030231,10.059714
0:03:29,6.0,0.5,15.047638,10.063051
0:03:30,6.0,0.5,15.07332,10.063784
0:03:31,6.0,0.5,15.078664,10.063738
0:03:32,6.0,0.5,15.080419,10.070285
0:03:33,6.0,0.5,15.08687,10.101098
0:03:34,6.0,0.5,15.09655,10.109304
0:03:35,6.0,0.5,15.104555,10.109352
0:03:36,6.0,0.5,15.116395,10.109357
0:03:37,6.0,0.5,15.143738,10.199795
0:03:38,6.0,0.5,15.161878,10.440947
0:03:39,6.0,0.5,15.180736,10.59287
0:03:40,6.0,0.5,15.186369,10.677536
0:03:41,6.0,0.5,15.178598,11.061636
0:03:42,6.0,0.5,15.15906,11.341941
0:03:43,6.0,0.5,15.144947,11.722983
0:03:44,6.0,0.5,15.138908,11.857502
0:03:45,6.0,0.5,15.13178,11.973894
0:03:46,6.0,0.5,15.13178,12.024502
0:03:47,6.0,0.5,15.12343,12.044898
0:03:48,6.0,0.5,15.125758,12.099771
0:03:49,6.0,0.5,15.1256,12.166745
0:03:50,6.0,0.5,15.127345,12.197377
0:03:51,6.0,0.5,15.127345,12.198465
0:03:52,6.0,0.5,15.138533,12.240791
0:03:53,6.0,0.5,15.133792,12.295839
0:03:54,6.0,0.5,15.133792,12.332466
0:03:55,6.0,0.5,15.129956,12.343201
0:03:56,6.0,0.5,15.129772,12.346443
0:03:57,6.0,0.5,15.128306,12.354686
0:03:58,6.0,0.5,15.123511,12.381328
0:03:59,6.0,0.5,15.113698,12.436367
0:04:00,6.0,0.5,15.110273,12.459031
0:04:01,6.0,0.5,15.104847,12.488796
0:04:02,6.0,0.5,15.102448,12.507116
0:04:03,6.0,0.5,15.093912,12.579298
0:04:04,6.0,0.5,15.0694,12.602109
0:04:05,6.0,0.5,15.055408,12.619466
0:04:06,6.0,0.5,15.054717,12.63243
0:04:07,6.0,0.5,15.054922,12.664371
0:04:08,6.0,0.5,15.052025,12.675743
0:04:09,6.0,0.5,15.045848,12.687006
0:04:10,6.0,0.5,15.040098,12.692995
0:04:11,6.0,0.5,15.039688,12.708331
0:04:12,6.0,0.5,15.039983,12.726609
0:04:13,6.0,0.5,15.038517,12.737198
0:04:14,6.0,0.5,15.031253,12.753782
0:04:15,6.0,0.5,15.024731,12.787887
0:04:16,6.0,0.5,15.015722,12.844959
0:04:17,6.0,0.5,15.022273,12.86035
0:04:18,6.0,0.5,15.028955,12.868359
0:04:19,6.0,0.5,15.026902,12.871793
0:04:20,6.0,0.5,15.024156,12.879363
0:04:21,6.0,0.5,15.023022,12.881766
0:04:22,6.0,0.5,15.021628,12.89132
0:04:23,6.0,0.5,15.024756,12.891866
0:04:24,6.0,0.5,15.02709,12.893447
0:04:25,6.0,0.5,15.027898,12.893632
0:04:26,6.0,0.5,15.028088,12.893543
0:04:27,6.0,0.5,15.02807,12.894067
0:04:28,6.0,0.5,15.030703,12.905359
0:04:29,6.0,0.5,15.040217,12.925941
0:04:30,6.0,0.5,15.042198,12.943807
0:04:31,6.0,0.5,15.040142,12.979116
0:04:32,6.0,0.5,15.044288,13.031627
0:04:33,6.0,0.5,15.05333,13.106977
0:04:34,6.0,0.5,15.057961,13.144169
0:04:35,6.0,0.5,15.044152,13.183139
0:04:36,6.0,0.5,15.036961,13.19506
0:04:37,6.0,0.5,15.040538,13.19401
0:04:38,6.0,0.5,15.048583,13.192712
0:04:39,6.0,0.5,15.059227,13.192858
0:04:40,6.0,0.5,15.064842,13.200556
0:04:41,6.0,0.5,15.066708,13.214705
0:04:42,6.0,0.5,15.061089,13.23331
0:04:43,6.0,0.5,15.055994,13.238638
0:04:44,6.0,0.5,15.055147,13.249453
0:04:45,6.0,0.5,15.055305,13.250269
0:04:46,6.0,0.5,15.056398,13.248725
0:04:47,6.0,0.5,15.060078,13.248725
0:04:48,6.0,0.5,15.060912,13.259
0:04:49,6.0,0.5,15.061547,13.25356
0:04:50,6.0,0.5,15.056927,13.25356
0:04:51,6.0,0.5,15.073261,13.24834
0:04:52,6.0,0.5,15.091025,13.244294
0:04:53,6.0,0.5,15.096547,13.244294
0:04:54,6.0,0.5,15.097075,13.255722
0:04:55,6.0,0.5,15.098142,13.267428
0:04:56,6.0,0.5,15.10074,13.281464
0:04:57,6.0,0.5,15.114066,13.303862
0:04:58,6.0,0.5,15.116428,13.343984
0:04:59,6.0,0.5,15.116048,13.345344
0:05:00,6.0,0.5,15.118569,13.34499
0:05:01,6.0,0.5,15.12475,13.34537
0:05:02,6.0,0.5,15.139166,13.35438
0:05:03,6.0,0.5,15.181012,13.360494
0:05:04,6.0,0.5,15.230672,13.360616
0:05:05,6.0,0.5,15.228828,13.362528
0:05:06,6.0,0.5,15.212669,13.381275
0:05:07,6.0,0.5,15.209316,13.393184
0:05:08,6.0,0.5,15.209617,13.401462
0:05:09,6.0,0.5,15.209503,13.404522
0:05:10,6.0,0.5,15.19446,13.405625
0:05:11,6.0,0.5,15.18236,13.405972
0:05:12,6.0,0.5,15.163755,13.406139
0:05:13,6.0,0.5,15.149266,13.432595
0:05:14,6.0,0.5,15.137139,13.46076
0:05:15,6.0,0.5,15.135781,13.517294
0:05:16,6.0,0.5,15.134862,13.545348
0:05:17,6.0,0.5,15.133569,13.553881
0:05:18,6.0,0.5,15.132292,13.55698
0:05:19,6.0,0.5,15.117092,13.570522
0:05:20,6.0,0.5,15.105177,13.586094
0:05:21,6.0,0.5,15.100278,13.593336
0:05:22,6.0,0.5,15.099714,13.597236
0:05:23,6.0,0.5,15.08872,13.59907
0:05:24,6.0,0.5,15.075911,13.610128
0:05:25,6.0,0.5,15.054578,13.619638
0:05:26,6.0,0.5,15.050005,13.624045
0:05:27,6.0,0.5,15.048211,13.624647
0:05:28,6.0,0.5,15.046716,13.609334
0:05:29,6.0,0.5,15.03956,13.541388
0:05:30,6.0,0.5,15.029422,13.299125
0:05:31,6.0,0.5,15.02036,13.152614
0:05:32,6.0,0.5,15.022872,13.027044
0:05:33,6.0,0.5,15.026692,12.931373
0:05:34,6.0,0.5,15.026347,12.854717
0:05:35,6.0,0.5,15.025414,12.723759
0:05:36,6.0,0.5,15.021773,12.666402
0:05:37,6.0,0.5,15.016983,12.62467
0:05:38,6.0,0.5,15.014427,12.606223
0:05:39,6.0,0.5,15.015405,12.574912
0:05:40,6.0,0.5,15.016464,12.537341
0:05:41,6.0,0.5,15.016189,12.512432
0:05:42,6.0,0.5,15.017083,12.507798
0:05:43,6.0,0.5,15.020588,12.505934
0:05:44,6.0,0.5,15.020786,12.505877
0:05:45,6.0,0.5,15.02057,12.54462
0:05:46,6.0,0.5,15.017284,12.555587
0:05:47,6.0,0.5,15.014388,12.557284
0:05:48,6.0,0.5,15.01399,12.559337
0:05:49,6.0,0.5,15.011478,12.561425
0:05:50,6.0,0.5,15.012433,12.559145
0:05:51,6.0,0.5,15.015925,12.552231
0:05:52,6.0,0.5,15.017847,12.535584
0:05:53,6.0,0.5,15.018811,12.520438
0:05:54,6.0,0.5,15.026019,12.497819
0:05:55,6.0,0.5,15.048105,12.48024
0:05:56,6.0,0.5,15.058505,12.420752
0:05:57,6.0,0.5,15.060511,12.345749
0:05:58,6.0,0.5,15.060594,12.288576
0:05:59,6.0,0.5,15.061153,12.260566
0:06:00,6.0,0.5,15.061328,12.233378
0:06:01,6.0,0.5,15.054177,12.203641
0:06:02,6.0,0.5,15.04646,12.188742
0:06:03,6.0,0.5,15.04549,12.168209
0:06:04,6.0,0.5,15.044866,12.147777
0:06:05,6.0,0.5,15.03729,12.122539
0:06:06,6.0,0.5,15.016831,12.093738
0:06:07,6.0,0.5,15.02227,12.051402
0:06:08,6.0,0.5,15.032984,12.008131
0:06:09,6.0,0.5,15.041436,11.959112
0:06:10,6.0,0.5,15.04992,11.944313
0:06:11,6.0,0.5,15.050842,11.908366
0:06:12,6.0,0.5,15.050373,11.859329
0:06:13,6.0,0.5,15.046116,11.804909
0:06:14,6.0,0.5,15.045336,11.797322
0:06:15,6.0,0.5,15.044936,11.793581
0:06:16,6.0,0.5,15.035025,11.782376
0:06:17,6.0,0.5,15.020292,11.776453
0:06:18,6.0,0.5,15.023297,11.762955
0:06:19,6.0,0.5,15.027762,11.741586
0:06:20,6.0,0.5,15.027753,11.730984
0:06:21,6.0,0.5,15.027628,11.729243
0:06:22,6.0,0.5,15.028439,11.727727
0:06:23,6.0,0.5,15.046477,11.727875
0:06:24,6.0,0.5,15.071402,11.728789
0:06:25,6.0,0.5,15.074128,11.728609
0:06:26,6.0,0.5,15.072928,11.723428
0:06:27,6.0,0.5,15.072169,11.722547
0:06:28,6.0,0.5,15.07231,11.722547
0:06:29,6.0,0.5,15.076988,11.725067
0:06:30,6.0,0.5,15.081094,11.728401
0:06:31,6.0,0.5,15.08035,11.728452
0:06:32,6.0,0.5,15.08544,11.728595
0:06:33,6.0,0.5,15.087342,11.728367
0:06:34,6.0,0.5,15.088256,11.726857
0:06:35,6.0,0.5,15.085147,11.726511
0:06:36,6.0,0.5,15.076158,11.724474
0:06:37,6.0,0.5,15.069988,11.723525
0:06:38,6.0,0.5,15.06402,11.715191
0:06:39,6.0,0.5,15.058973,11.69198
0:06:40,6.0,0.5,15.05268,11.669863
0:06:41,6.0,0.5,15.052738,11.615456
0:06:42,6.0,0.5,15.053116,11.599553
0:06:43,6.0,0.5,15.057039,11.599057
0:06:44,6.0,0.5,15.069847,11.60364
0:06:45,6.0,0.5,15.072073,11.614617
0:06:46,6.0,0.5,15.074284,11.621045
0:06:47,6.0,0.5,15.077397,11.621142
0:06:48,6.0,0.5,15.078519,11.621013
0:06:49,6.0,0.5,15.06594,11.617773
0:06:50,6.0,0.5,15.06296,11.600943
0:06:51,6.0,0.5,15.06037,11.593661
0:06:52,6.0,0.5,15.055481,11.571586
0:06:53,6.0,0.5,15.051814,11.554634
0:06:54,6.0,0.5,15.058702,11.502948
0:06:55,6.0,0.5,15.092938,11.397991
0:06:56,6.0,0.5,15.084238,11.354266
0:06:57,6.0,0.5,15.051695,11.345948
0:06:58,6.0,0.5,15.043505,11.345912
0:06:59,6.0,0.5,15.043772,11.344925
0:07:00,6.0,0.5,15.047334,11.343408
0:07:01,6.0,0.5,15.063034,11.329842
0:07:02,6.0,0.5,15.066228,11.323812
0:07:03,6.0,0.5,15.070316,11.360272
0:07:04,6.0,0.5,15.071933,11.41368
0:07:05,6.0,0.5,15.071658,11.47563
0:07:06,6.0,0.5,15.070914,11.505831
